mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
2.562,1845205.738,1.2439,-0.93618,0.67587,0.57314,-0.24752,0.22962,3.8835,0.24265,-1.641,-0.79978,0.2319,22.883,0.006788364,0.42558,0.77936,141.8718,4500.1058,108.5502,851.6804,30.7178,17.882,45.194,245.8291,152.269,399.2088,2245.7144,8995.3498,530.2196,1090.7986,79.8452,3408.4408,1703.4828,187.8804,909.0864269,446.4570299,1.0
2.2512,1454283.087,1.2579,-1.9598,0.90192,0.449,-1.2419,0.31691,3.0587,0.19747,-2.3853,-0.87328,0.35701,17.507,0.007883785,0.50868,0.68465,141.9939,4550.0571,109.9809,862.673,31.124,18.1875,45.8487,249.2714,152.3911,404.5419,2277.9878,9103.221,538.0457,1104.2559,80.9324,3449.6168,1725.2943,190.3928,869.3390014,512.1304031,1.0
-1.694,2129020.833,1.4073,-2.4629,-1.6357,0.75361,-0.46087,0.19805,-0.45532,0.19703,-1.0496,-1.2236,0.22414,29.652,0.004414426,0.25372,0.63919,144.2706,5290.1232,127.4699,1001.9236,36.1053,21.0976,53.1336,288.8427,154.6678,469.5568,2643.3484,10577.877,623.5744,1283.8036,93.8952,4008.2151,2003.866,220.9535,1466.42916,682.2828695,1.0
-2.1238,1093636.756,1.419,-1.807,-2.2336,0.32776,-0.22022,0.25251,-1.5647,0.113,-2.0437,-1.0497,0.29466,30.662,0.00405457,0.41556,0.62059,144.7882,5475.0341,132.3663,1037.7143,37.446,21.8714,55.075,299.9379,155.1854,486.5603,2739.2692,10952.5047,646.7373,1328.5304,97.3478,4150.3459,2075.4218,228.9931,1485.418989,719.6112068,1.0
-3.2476,725111.0477,1.4319,-2.4809,-1.6182,0.117,0.27789,0.37863,-1.1452,0.088559,-1.5582,-1.0085,0.28032,28.65,0.00394347,0.54385,0.5862,144.8458,5510.7465,133.2367,1045.7256,37.6944,21.9688,55.4367,301.8338,155.243,490.0228,2762.9137,11029.7706,650.1987,1340.7173,97.9978,4179.8169,2091.2144,230.585,1488.897755,765.9376467,1.0
1.2545,1318880.945,1.2715,-1.3309,0.66502,2.8688,0.095647,0.21359,1.109,0.14818,-1.3887,-0.13379,0.18648,17.065,0.008288008,0.45493,0.72199,140.6143,4148.5743,100.3876,786.756,28.3995,16.6392,41.7811,227.4287,151.0115,369.0306,2077.8934,8301.4357,491.0368,1006.6656,73.8392,3145.8411,1573.4731,173.6983,1050.394364,600.6539016,1.0
2.1169,1441857.036,1.2269,-1.9296,0.98188,2.9268,-0.14341,0.2612,2.261,0.15891,-0.88537,0.23046,0.22835,17.636,0.008330381,0.45118,0.76904,140.6136,4149.1394,100.479,787.4237,28.4451,16.5852,41.8288,227.9967,151.0108,369.5442,2080.8764,8305.8693,492.1604,1006.5812,73.948,3147.6335,1574.7604,173.9607,1034.208091,533.1136919,1.0
1.7316,1626588.093,1.232,-1.5456,1.1952,2.7405,-0.64791,0.41124,1.6273,0.1788,-0.18083,-0.080786,0.30768,15.33,0.008340531,0.62721,0.77186,140.3814,4116.7221,100.1001,783.9256,28.4007,16.7714,42.1469,229.7137,150.7787,368.252,2078.1935,8253.6233,491.9875,1000.9256,73.7814,3128.0417,1567.4111,173.3594,1110.589491,644.9773335,1.0
0.19571,1365984.163,1.1932,-1.2975,-0.79059,0.82301,-0.060217,0.21335,-0.38183,0.18462,-0.97002,0.96206,0.29912,15.325,0.011638908,0.61151,0.7121,142.7319,4763.3612,115.3398,900.8925,32.5754,19.3946,47.8478,262.2399,153.1292,422.4373,2374.4637,9518.1365,561.8395,1152.7264,84.5853,3606.3632,1802.0014,198.8527,1420.968685,726.74683,0.0
-0.5243,1873549.705,1.2055,-0.94184,-0.41365,0.50684,-0.28874,0.14052,-1.4081,0.16412,-0.95351,0.013505,0.13815,13.426,0.011112851,0.51269,0.674,143.0141,4867.8826,117.6673,923.087,33.3094,19.4588,49.0256,266.8144,153.4113,432.9144,2437.7284,9740.3039,575.7601,1181.3833,86.6146,3691.0828,1846.1225,203.7574,1636.826889,740.4099686,0.0
-0.46706,1889767.693,1.1782,-0.79648,-0.74166,0.54446,-0.31949,0.23832,-0.54844,0.14838,-0.71341,0.47293,0.2314,11.057,0.006754317,0.67909,0.70358,142.8871,4740.5927,118.2363,895.2595,34.5712,20.0219,50.4553,281.0528,153.2845,429.4361,2364.2725,9475.924,617.3051,1155.6154,88.8092,3589.6454,1792.1163,204.9069,1384.748256,682.9401146,0.0
0.64254,1844372.255,1.3785,-1.2881,1.0173,1.29,0.84782,0.20121,2.044,0.19371,-0.45698,-0.97825,0.18905,18.307,0.005471714,0.42484,0.78023,143.1103,4895.9232,118.3063,927.8826,33.4718,19.556,49.2153,268.016,153.5075,435.0516,2449.2044,9793.5412,578.273,1187.9275,87.0168,3711.1437,1855.7542,204.7399,1263.427972,810.4722967,1.0
0.17972,1568030.885,1.1746,-0.86772,0.92639,1.1198,0.90474,0.32851,3.0053,0.2151,-0.22431,-0.72253,0.32544,18.699,0.005402546,0.40497,0.79762,143.1742,4913.4057,118.4204,930.4722,33.5451,19.5865,49.3342,268.37,153.5714,436.1186,2454.5561,9824.4188,579.2249,1191.9299,87.2203,3722.6982,1860.9952,205.2256,1245.919469,804.3614238,1.0
0.93631,1626033.776,1.1772,-1.2697,0.61503,1.6108,0.56257,0.2585,1.5723,0.18011,-0.78969,-1.059,0.25667,20.474,0.005598898,0.34722,0.76831,142.9579,4844.1303,116.8584,917.5431,33.0774,19.3321,48.7152,264.5999,153.3551,430.1054,2420.8532,9686.992,571.4621,1175.1744,86.0147,3670.6678,1835.1305,202.4128,1246.041244,826.78388,1.0
2.7585,1723421.927,1.3317,-1.965,-0.24741,0.98786,0.9787,0.24296,-0.025471,0.12578,-1.6083,-2.5557,0.27546,17.662,0.006454914,0.39639,0.67845,142.8082,4803.7578,116.1118,911.1084,32.8643,19.1534,48.2976,262.962,153.2054,427.1555,2406.333,9612.7727,567.5907,1166.8067,85.4251,3642.7762,1822.111,201.0053,1174.987238,669.014133,0.0
1.6501,1474803.728,1.3372,-1.4581,0.076349,1.3736,0.7368,0.26169,-0.17811,0.14238,-1.7633,-2.1683,0.2106,17.627,0.005803043,0.35445,0.66426,142.7367,4775.2884,115.1618,904.4894,32.6085,19.0169,47.9865,260.9542,153.134,423.941,2386.4514,9548.9697,563.0905,1158.7188,84.7836,3618.3582,1808.9983,199.497,1163.098258,677.4827905,0.0
1.7792,1667544.308,1.3524,-1.9837,-0.22684,1.2963,0.7074,0.20345,0.81424,0.15973,-1.5591,-2.4193,0.22649,20.747,0.005636387,0.30476,0.67329,142.9356,4837.836,116.7963,916.8525,33.0792,19.2937,48.6734,264.9024,153.3328,429.9126,2420.069,9677.4163,571.5216,1173.6828,86.0065,3667.1512,1833.7187,202.3382,1175.008835,670.6856014,0.0
-2.1524,1547581.611,1.3406,-2.5934,-1.4451,0.19055,0.13787,0.29627,0.77521,0.15524,-0.28387,-1.1125,0.31047,22.311,0.004353496,0.48573,0.62269,144.6465,5396.0216,130.3024,1020.1505,36.8528,21.5711,54.2262,295.0609,155.0437,478.6718,2687.9458,10781.9129,637.5209,1303.8794,95.8098,4085.1301,2040.7287,225.3689,1417.004375,756.5340462,0.0
-1.2834,1468313.416,1.3204,-1.7801,-1.4294,0.30761,0.52518,0.23557,1.5103,0.174,-0.29456,-0.68539,0.22827,18.68,0.004372281,0.36795,0.72248,144.2962,5301.6375,127.7257,1003.6394,36.1629,21.1151,53.221,289.403,154.6934,470.3254,2647.1929,10597.6967,624.606,1286.1211,94.0409,4015.6082,2007.3007,221.2983,1193.997104,715.5729384,0.0
-2.4169,1022737.948,1.3509,-2.3367,-0.60609,0.0022397,-0.047695,0.20612,0.4702,0.17697,-1.12,-0.89082,0.38379,22.958,0.004018868,0.58034,0.61553,144.8701,5494.7377,132.4621,1040.3201,37.5112,21.8817,55.2155,300.156,155.2673,487.6669,2743.7324,10986.1683,647.8016,1332.2887,97.546,4162.8823,2080.7819,229.5232,1344.999001,762.9404581,0.0
0.624,1943369.136,1.338,-1.7298,-0.16166,0.88496,0.60818,0.21649,0.30772,0.19504,-0.71919,-1.9659,0.18142,19.764,0.004398306,0.30468,0.71618,144.3395,5315.9091,128.5671,1007.6283,36.3666,21.2218,53.459,291.163,154.7367,472.5795,2660.2283,10634.3867,628.5935,1289.3905,94.5367,4029.8053,2015.2322,222.4165,1362.176576,864.9693581,1.0
0.6143,1896308.228,1.4723,-2.3882,0.33586,1.0527,0.86462,0.24804,1.899,0.23594,-0.10382,-1.9442,0.27194,17.922,0.004396195,0.28222,0.69617,144.2849,5297.2306,127.5807,1003.4417,36.1383,21.0744,53.156,288.9279,154.6821,470.0929,2647.5075,10592.819,623.626,1286.7176,93.9726,4013.8963,2006.8426,221.1666,1281.766265,880.352097,1.0
1.0433,1919641.65,1.37,-1.8921,-0.092931,0.65302,1.1764,0.20234,1.8577,0.23394,-0.49419,-1.7469,0.21883,17.043,0.004317594,0.36046,0.76427,144.3413,5328.5198,128.5965,1010.1021,36.4066,21.2928,53.6009,291.4883,154.7385,473.4628,2667.2542,10658.7199,628.9017,1294.2028,94.6914,4038.9991,2020.0694,222.8173,1187.563068,846.1305313,1.0
-1.6048,1373330.577,1.3195,-1.3792,-0.85889,1.3592,0.27861,0.23533,-0.73257,0.1617,-1.9733,-1.6451,0.16309,26.305,0.00488602,0.29877,0.64735,143.7318,5105.8229,123.4123,967.8565,34.922,20.3696,51.3648,279.5624,154.129,453.8704,2555.3145,10214.3008,603.5095,1238.8019,90.7859,3870.6265,1935.6762,213.609,1243.13933,781.9396561,0.0
-1.7534,1164461.009,1.26,-1.6171,-1.173,1.5511,0.45187,0.15825,-0.40549,0.18674,-2.2898,-1.3058,0.15214,26.241,0.004910034,0.28517,0.64732,143.6995,5091.2977,122.8266,964.4829,34.7737,20.2938,51.1432,278.2639,154.0967,452.0876,2544.9482,10181.7815,600.5288,1235.4089,90.415,3858.1735,1928.9761,212.7367,1247.660025,792.1360944,0.0
-1.3541,1520305.831,1.2586,-1.4126,-0.81223,1.5041,0.31656,0.17802,-0.31404,0.17194,-2.0709,-1.3616,0.19329,29.505,0.004779499,0.24278,0.63579,143.8544,5140.6747,123.8922,973.1253,35.0758,20.4851,51.5852,280.6347,154.2516,456.0482,2566.3574,10276.5466,605.5924,1246.8559,91.2026,3893.9369,1946.3382,214.6035,1261.243526,783.3774451,0.0
2.7998,1251383.133,1.1702,-3.4774,0.21635,-0.33728,-0.23205,0.39163,1.8754,0.15269,-0.2935,2.1473,0.41855,7.656,0.005279078,0.49772,0.81236,143.0604,4924.8144,119.5723,936.2103,33.7854,19.772,49.6147,270.5293,153.4577,439.0663,2478.5261,9863.773,584.1837,1198.8324,87.7924,3737.9644,1871.8942,206.5542,1674.97345,724.5249656,1.0
3.1817,1575610.677,1.1588,-2.4801,-1.4189,-0.53279,-0.93354,0.45218,4.2619,0.14993,-0.97294,2.5135,0.35335,7.886,0.005978107,0.69504,0.76417,143.6282,5007.1491,125.3547,947.5727,34.6869,21.3445,52.3595,278.189,154.0255,446.4663,2499.7468,10015.3354,598.3943,1204.5423,89.5527,3794.8592,1895.7895,210.7811,1465.623819,389.772382,1.0
3.7675,1237671.367,1.1439,-2.5183,-1.3301,-0.64886,-1.039,0.4535,3.4137,0.163,-0.60332,2.6642,0.39735,14.35,0.004933569,0.43329,0.79967,143.6433,5079.6052,122.8723,962.6578,34.7308,20.2261,51.0577,278.1105,154.0405,451.3107,2541.2601,10159.9873,599.7893,1232.8303,90.2746,3849.9825,1925.2579,212.3745,1603.247951,352.3144672,1.0
-0.61762,1572810.805,1.1378,0.56054,0.99867,1.3949,0.52957,0.26601,2.9095,0.24862,-0.66237,-0.00099888,0.22538,14.056,0.008783924,0.55702,0.8,140.3229,4050.8146,97.5689,766.1825,27.6166,16.0815,40.562,220.7831,150.7201,358.9732,2018.9689,8095.2719,476.2138,982.0205,71.7881,3067.2773,1532.5514,168.9247,1162.064382,557.1360986,1.0
-0.2707,868289.8801,1.1684,0.32886,1.1553,1.3627,-0.0058575,0.20164,2.6174,0.1815,-1.039,-0.18849,0.26374,14.859,0.00847525,0.5312,0.76833,140.573,4116.5618,99.196,778.3078,28.0634,16.3835,41.3026,224.5706,150.9702,364.7482,2050.4332,8225.0812,484.2635,996.9941,72.9586,3116.3876,1556.865,171.6687,1149.860736,537.5451194,1.0
-1.1775,1253121.955,1.1333,0.72234,1.0691,1.7174,0.33898,0.25239,2.8956,0.22684,-1.0696,0.33705,0.21992,14.796,0.008452344,0.52362,0.79765,140.5503,4123.944,99.7839,781.4631,28.2218,16.4739,41.534,226.1286,150.9475,366.6152,2062.7143,8249.1804,487.9195,999.5043,73.3722,3125.945,1562.9924,172.6034,1143.824248,497.0193259,1.0
-0.14,1640229.483,1.1793,0.091733,0.41236,0.60066,-0.26219,0.29877,3.9177,0.30276,-0.45866,-0.0981,0.25811,9.206,0.008766086,0.76099,0.7923,140.4038,4065.5805,99.2777,771.4574,28.022,16.5465,41.8014,222.8606,150.801,362.5563,2038.1369,8141.0799,483.9418,984.1922,72.5903,3085.3051,1543.0771,170.8158,1021.692717,440.9231134,1.0
0.026044,1412901.379,1.1495,0.303,0.6593,0.691,0.023419,0.34471,3.6179,0.31905,-0.0029933,0.27685,0.24894,19.656,0.008736667,0.51009,0.8187,140.5076,4090.4218,98.7435,774.1575,27.9453,16.2656,40.9572,223.3894,150.9048,362.9428,2040.5608,8178.7763,481.9807,990.9209,72.6014,3099.0105,1548.5588,170.8229,1028.038162,428.3529439,1.0
-0.59424,1269940.506,1.2184,0.31662,0.11984,0.46354,-0.24469,0.33117,3.2595,0.24838,-0.37393,0.21382,0.2489,17.631,0.009089296,0.6376,0.79163,140.2819,4032.0109,98.0685,762.4546,27.6483,16.201,40.5959,222.0581,150.6792,358.3308,2009.8957,8057.9619,479.1347,972.2303,71.8253,3053.1209,1525.2935,168.8375,965.5894818,450.3631168,1.0
0.92296,1403807.976,1.2307,-1.9378,0.63836,0.02328,0.77513,0.22027,3.2754,0.17745,-1.3962,-1.9542,0.23642,27.959,0.008182374,0.40274,0.64893,140.7357,4166.0379,100.2789,787.6328,28.3928,16.5235,41.72,227.1207,151.1329,369.1234,2075.1597,8323.111,490.1021,1008.897,73.8074,3153.519,1575.4634,173.7034,1110.548001,606.791179,0.0
1.3514,1597439.361,1.4133,-2.3781,0.82033,0.62848,0.14074,0.20276,1.9529,0.15447,-0.53467,-2.282,0.20496,25.027,0.008367278,0.44351,0.6292,140.5898,4121.6976,99.0029,778.3657,28.0307,16.3272,41.1955,224.0102,150.9871,364.6097,2048.9642,8229.4335,483.6866,997.7936,72.8772,3117.7981,1557.0038,171.5519,1136.788295,639.9024307,0.0
1.0151,1670755.39,1.2512,-1.7535,0.7755,0.10086,0.51728,0.19039,2.5366,0.16218,-1.158,-1.9013,0.20876,26.512,0.008480136,0.40255,0.65411,140.5904,4120.2536,99.3459,779.1936,28.1068,16.4016,41.3535,224.9248,150.9877,365.2841,2053.1478,8233.7824,485.3193,997.4759,73.0761,3119.7253,1558.6377,171.938,1120.17046,601.9135424,0.0
2.0131,2052840.894,1.2509,-2.4055,-0.098397,1.1771,0.45934,0.33277,1.0617,0.22993,-0.75101,-0.90583,0.33056,14.59,0.005072688,0.48029,0.73215,143.4646,5023.3286,121.4041,952.6429,34.3528,20.0104,50.5024,275.0095,153.8618,446.5926,2516.0415,10050.9492,593.4098,1220.1826,89.3129,3808.7731,1905.1469,210.143,1207.837827,765.9630005,0.0
0.90376,1724495.582,1.2749,-2.6676,-0.19269,1.1644,0.28723,0.29015,-0.12485,0.14035,-1.0839,-1.8412,0.3017,19.2,0.005172331,0.34074,0.66053,143.399,4992.3634,120.5439,946.0329,34.1166,19.8914,50.1453,272.9292,153.7962,443.4726,2496.8839,9985.4966,589.189,1211.659,88.6866,3783.8538,1892.0437,208.682,1103.993703,782.9541068,0.0
0.31231,1894133.533,1.3068,-2.7752,-0.38254,0.59692,-0.018581,0.20646,-0.37564,0.15216,-0.62322,-2.0292,0.21868,21.09,0.005101898,0.27874,0.65901,143.5265,5023.6881,121.0805,951.0367,34.2867,20.0001,50.4282,274.2382,153.9237,445.7467,2508.0179,10043.7475,591.8868,1218.2887,89.1505,3805.7571,1902.2035,209.7854,1283.531557,810.0884659,0.0
-0.65072,1981307.268,1.2682,-1.4828,-0.48304,0.072103,-0.083098,0.1838,1.5247,0.19625,-1.6029,-1.1254,0.24922,24.144,0.004811141,0.4089,0.67456,144.0626,5200.5962,126.0239,986.7411,35.645,21.0123,52.7134,285.2111,154.4599,462.4696,2605.6117,10411.8593,613.8402,1265.0289,92.5937,3945.8302,1973.5664,217.6826,1064.48583,677.7132705,1.0
-1.453,2063563.941,1.2939,-0.58396,-0.49291,0.20167,0.21304,0.22259,1.1816,0.19557,-1.1728,-2.0478,0.20984,24.786,0.004643618,0.37135,0.67512,144.0327,5207.7846,125.8675,987.2063,35.6177,20.7878,52.4046,285.156,154.4299,462.8755,2606.2547,10418.579,615.2616,1263.9139,92.5962,3948.0444,1974.3822,217.8406,1280.974313,683.6139969,1.0
-1.3781,1692724.17,1.2776,-1.4768,-0.093515,0.36706,0.1556,0.30312,1.1848,0.18711,-1.6851,-1.6321,0.25446,23.879,0.004586117,0.33134,0.64047,144.1021,5227.2934,126.1812,990.2615,35.7061,20.8212,52.5056,285.5986,154.4993,464.1489,2612.8571,10454.1172,616.3951,1268.5036,92.8206,3961.3774,1980.5426,218.4139,1087.30278,760.6155323,1.0
-0.447,1397230.873,1.318,-2.128,0.25649,1.118,0.24349,0.27799,-1.141,0.15686,-0.87049,-1.2712,0.26827,19.507,0.005954862,0.57195,0.59661,142.5951,4729.4343,114.0984,895.7739,32.2915,18.8514,47.5028,258.3436,152.9924,419.8077,2363.2904,9457.1851,557.4284,1147.7671,83.9564,3583.5692,1791.5691,197.5449,1349.925769,771.3105398,1.0
-0.98887,1306625.966,1.2031,-0.83882,1.3651,1.0435,1.1497,0.33036,-1.0513,0.15449,-2.0251,-1.156,0.25058,18.199,0.006167673,0.57059,0.59464,142.3839,4661.4053,112.3146,882.4676,31.8002,18.541,46.7523,254.4364,152.7811,413.5147,2327.3259,9318.7433,548.9612,1130.927,82.6756,3531.0151,1764.9909,194.5663,1249.279557,796.0334782,1.0
0.17459,1331235.072,1.1582,-1.0195,0.83845,0.20089,0.95246,0.32654,-0.65077,0.16973,-1.0098,-1.6837,0.29693,17.215,0.006209675,0.53135,0.61915,142.3689,4660.4107,112.5742,883.4194,31.8632,18.5956,46.8682,255.2105,152.7661,414.1293,2332.0488,9323.4179,550.2298,1131.4319,82.8451,3533.0309,1766.811,194.8834,1290.951012,774.7045892,1.0
0.29536,1603850.207,1.2756,-3.8105,-0.46601,1.3018,0.54694,0.29351,-0.25877,0.15146,-2.4215,-1.0467,0.28102,18.781,0.006004477,0.6425,0.58465,142.9015,4773.1196,114.9518,899.7171,32.4873,19.0144,47.4821,259.0087,153.2989,421.5579,2364.7813,9524.3362,559.1391,1152.0157,84.2681,3607.6869,1800.1383,198.3398,1279.806544,769.6772481,1.0
1.1548,1649854.546,1.286,-3.7301,-0.50986,1.0783,0.71879,0.21685,-1.2345,0.18018,-1.3828,-1.2974,0.31837,18.085,0.006219617,0.65037,0.576,142.4512,4658.5027,112.1046,879.1248,31.6769,18.51,46.6785,253.318,152.8484,411.7671,2312.9433,9298.4226,546.092,1127.0867,82.3563,3522.628,1758.6836,193.7939,1307.102363,764.3061114,1.0
0.29536,1603850.207,1.2756,-3.8105,-0.46601,1.3018,0.54694,0.29351,-0.25877,0.15146,-2.4215,-1.0467,0.28102,18.781,0.006004477,0.6425,0.58465,142.9015,4773.1196,114.9518,899.7171,32.4873,19.0144,47.4821,259.0087,153.2989,421.5579,2364.7813,9524.3362,559.1391,1152.0157,84.2681,3607.6869,1800.1383,198.3398,1279.806544,769.6772481,1.0
0.23876,2029221.393,1.2954,-1.117,-0.39611,0.9198,0.45664,0.27587,3.1895,0.23204,-1.4614,-1.2085,0.27623,24.495,0.007209008,0.34171,0.67622,141.5026,4390.2174,105.8207,831.0446,29.9619,17.4713,44.0513,239.6985,151.8998,389.5117,2191.4634,8776.7375,517.2892,1064.4838,77.8967,3325.6364,1662.1965,183.3021,1254.533831,638.3440915,1.0
1.0744,1665598.134,1.3197,-0.96947,-0.50164,1.0376,0.34624,0.19407,2.4801,0.21202,-2.1769,-1.0241,0.22732,22.028,0.00709084,0.37744,0.65996,141.6032,4416.7159,106.2209,835.7224,30.1051,17.538,44.2567,240.6531,152.0005,391.5364,2202.9251,8827.9362,519.3942,1071.3415,78.2791,3344.9599,1671.5816,184.2331,1248.107372,687.6965301,1.0
1.0472,1651691.945,1.2712,-0.72755,-0.092501,0.91519,-0.084871,0.28036,2.855,0.23396,-2.0634,-0.98684,0.24279,22.177,0.007161676,0.30441,0.66543,141.5327,4405.7079,106.5093,834.9505,30.1322,17.601,44.3166,241.2586,151.93,391.5517,2203.9129,8812.9792,520.6351,1068.607,78.3336,3339.58,1669.9134,184.2879,1143.224435,674.9540225,1.0
2.1037,1295819.32,1.2125,0.54609,1.0536,0.60411,0.01771,0.27892,1.2445,0.23486,-0.52649,-0.58871,0.28975,19.076,0.00860261,0.40644,0.78623,140.3954,4080.6178,98.4399,772.6559,27.8577,16.2682,40.9907,222.9335,150.7926,362.1433,2037.897,8158.8183,481.0972,989.7217,72.4307,3091.5339,1545.3794,170.4,980.4504829,505.744415,1.0
2.1344,1270021.631,1.2602,-0.34653,0.9688,0.56125,0.90204,0.21182,1.1927,0.22669,-0.6146,-2.0572,0.24263,18.303,0.008253441,0.41782,0.73558,140.6736,4152.6994,100.0244,785.6985,28.3236,16.4926,41.6499,226.6504,151.0709,368.2398,2071.1639,8299.6836,489.0611,1006.4119,73.6352,3144.7816,1571.5342,173.2816,1081.522977,594.5926223,1.0
0.97295,1562500.857,1.2672,0.33659,1.3524,0.8689,0.17072,0.16249,0.63616,0.20124,-0.70597,-1.0129,0.15076,21.013,0.008481766,0.35965,0.75251,140.441,4098.8468,98.8698,776.6704,27.9987,16.3499,41.1855,223.9863,150.8382,364.0384,2049.7203,8198.0662,483.6412,994.9589,72.8034,3106.5217,1553.3302,171.2908,1098.573865,563.824833,1.0
2.454,1711491.872,1.2551,-2.1791,1.2248,0.047029,-0.073492,0.28379,0.25578,0.18546,-0.02612,-1.4299,0.28938,17.507,0.00844317,0.5213,0.68491,140.4539,4104.8677,99.1582,777.8675,28.0601,16.3762,41.2807,224.7644,150.8511,364.6696,2053.2291,8210.1821,484.6263,996.1507,72.948,3111.1203,1555.7078,171.6159,1103.040603,610.8974462,1.0
1.8669,1654299.614,1.3467,-2.1301,1.8314,0.18418,0.31676,0.32375,0.51926,0.17708,-0.24525,-1.6826,0.32191,17.958,0.008413309,0.5967,0.67812,140.4767,4108.6819,99.122,778.3255,28.0553,16.3606,41.2519,224.5046,150.8739,364.7484,2053.7123,8216.4081,484.2881,997.3979,72.943,3113.4258,1556.6417,171.6241,1077.129396,618.7391255,1.0
1.5039,1471976.596,1.3297,-1.9172,1.5246,0.61798,-0.10097,0.25921,-0.0524,0.14154,-0.92233,-1.1886,0.28737,20.814,0.008400947,0.57009,0.66551,140.4831,4108.4453,98.9918,778.0385,28.0329,16.3531,41.2298,224.0373,150.8804,364.5511,2052.4293,8214.666,483.795,997.3769,72.8889,3112.7264,1556.0963,171.5377,1083.816464,613.9315994,1.0
-3.1384,2340726.337,1.4819,-1.6965,-0.91861,-0.17969,0.17134,0.30855,-2.5616,0.16702,-0.29966,-2.1557,0.1912,25.304,0.003407944,0.24566,0.60333,145.6868,5812.51,140.1664,1100.8773,39.6802,23.1653,58.3694,317.4869,156.084,515.9334,2904.4005,11622.6682,685.0685,1410.5797,103.1778,4404.1212,2201.7805,242.7827,1516.925593,961.004821,0.0
-3.7014,2610535.537,1.4866,-1.9818,-1.2616,-0.50175,0.26156,0.16171,-3.3497,0.11269,-0.64544,-1.7297,0.12293,27.476,0.003344178,0.21761,0.56345,145.7993,5855.0858,141.2459,1108.8345,39.9724,23.3191,58.7715,319.8692,156.1965,519.6688,2925.1361,11707.273,690.0778,1420.6598,103.9204,4436.1505,2217.7073,244.5318,1541.154437,914.7176391,0.0
-3.6879,488657.9434,1.622,-1.6623,-1.2247,-0.59852,0.46546,0.15373,-3.5566,0.090317,-1.3154,-1.5471,0.1293,33.197,0.003207399,0.20741,0.55221,146.0151,5940.4284,143.327,1125.1223,40.5675,23.6682,59.6854,324.752,156.4123,527.3867,2968.4614,11878.6578,700.5457,1441.1184,105.4793,4501.1247,2250.2803,248.1884,1563.06072,927.5676558,0.0
0.58645,1704147.475,1.2929,-1.0554,0.16942,-0.36893,-0.23831,0.2435,0.59492,0.19407,-1.0443,-2.1165,0.29412,11.222,0.011601305,0.67291,0.64014,140.0697,3953.8528,108.6431,760.0044,29.3666,18.3668,44.5191,239.888,150.4676,364.3706,2035.1807,7970.2778,502.9096,965.9816,74.7889,3023.3106,1519.2323,173.2361,1264.511294,599.833572,0.0
0.24069,1971020.343,1.3589,-1.2387,0.17973,0.053556,-0.13532,0.29836,0.7966,0.18651,-1.2229,-2.0489,0.23125,21.296,0.007934617,0.58637,0.63092,142.0927,4488.6336,114.8319,848.8337,31.7046,18.3809,47.9909,255.7918,152.4901,399.4393,2237.8359,8979.2452,534.6549,1081.5016,81.2224,3401.9634,1698.6284,189.2549,1253.140461,621.2649367,0.0
0.69624,2092866.097,1.3213,-1.3901,-0.2139,0.15811,-0.2275,0.26126,0.80108,0.18889,-1.0935,-1.7009,0.26987,9.009,0.007080068,0.57462,0.64393,141.7846,4445.9647,106.6721,839.1124,30.2376,17.588,44.4542,241.6076,152.1819,393.1356,2207.5805,8876.1633,521.4479,1075.1398,78.6169,3362.6356,1678.7147,185.0444,1285.070312,599.7469003,0.0
1.5453,1185368.796,1.1694,-0.19767,-0.052526,-0.62102,0.19493,0.21703,3.7246,0.20799,-1.9525,-1.8664,0.26854,22.031,0.006031138,0.38481,0.74223,142.5096,4707.2653,113.5539,892.344,32.1723,18.7837,47.3656,257.4936,152.9068,418.2705,2355.845,9417.0818,555.5632,1143.2223,83.6581,3568.5377,1784.637,196.8374,990.3723054,583.9896319,1.0
1.2483,1675950.13,1.1363,-0.080763,0.85962,-0.14337,0.59789,0.2097,3.6447,0.21922,-1.3188,-2.5539,0.248,24.485,0.006352429,0.31485,0.73136,142.2893,4627.8266,111.7575,876.582,31.6284,18.4293,46.5177,253.0385,152.6865,410.9898,2312.6823,9255.1107,546.1902,1122.2234,82.2146,3507.0329,1753.2451,193.4312,1005.06281,583.8923629,1.0
