mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,class
0.81197,1176664.785,1.3385,-2.903,1.0177,0.96509,0.35843,0.42078,0.00043904,0.15597,-2.4089,0.21137,0.41844,0.027524,-211329.2933,-885397.1246,0.032778,0.031892,0.069248,0.035311,0.076448,-42459.9282,-133.7543,236.6539,-112670.7532,241.3299,247.0511,132.148,257.4483,244.6195,-434995.8402,-29648.1861,0.054556,0.062467,0.035971,-1910117.626,-65668.3878,-4098881.879,0.030579,1.0
1.2158,1368153.719,1.231,-2.7547,0.37187,2.0997,-0.32791,0.33224,-1.3452,0.15459,-1.7157,-0.25121,0.29725,0.01502,-208152.4166,-871832.0437,0.0252,0.022598,0.060307,0.020106,0.039433,-41881.7295,-118.5672,235.5935,-111015.3519,240.226,245.9907,131.94,256.3881,243.4623,-428435.8838,-29251.0296,0.029768,0.054766,0.032625,-1881068.998,-64738.2526,-4036945.369,0.01611,1.0
-0.75064,1519170.428,1.3904,-1.9589,-0.36571,-1.3061,1.1305,0.21652,1.7034,0.2033,-0.8771,-2.75,0.28092,0.013865,-212060.8823,-888368.5637,0.014069,0.024268,0.030366,0.019875,0.051378,-42606.6402,-145.6205,236.8847,-113064.1798,241.5776,247.2819,132.1932,257.6791,244.8844,-436477.5974,-29750.9437,0.030937,0.053846,0.017848,-1916480.359,-65898.2903,-4112447.13,0.015689,1.0
-0.79397,1708053.675,1.4384,-1.7192,0.21207,-1.6696,1.0245,0.19817,2.1992,0.17858,-0.43298,-2.9423,0.28786,0.016975,-212607.801,-890429.1532,0.012491,0.022442,0.027444,0.020834,0.046019,-42744.0198,-175.1553,237.0451,-113376.156,241.7578,247.4423,132.2244,257.8395,245.0825,-437553.8472,-29852.0737,0.040303,0.042453,0.016163,-1920892.641,-66095.327,-4121853.861,0.016324,1.0
-0.45843,1056468.366,1.3059,-0.84534,0.27321,-1.646,0.82109,0.24411,1.6752,0.18603,-0.9849,-2.7297,0.3061,0.016247,-211718.1898,-886703.1291,0.014243,0.021514,0.028158,0.016291,0.031775,-42595.4388,-171.219,236.7552,-112921.5477,241.4531,247.1524,132.1679,257.5496,244.7602,-435733.4311,-29756.1394,0.033403,0.042071,0.014904,-1912914.203,-65842.7311,-4104844.007,0.013777,1.0
2.8696,1913246.785,1.1903,-0.63173,-0.15158,0.50863,-0.80811,0.39246,3.4838,0.21804,-2.4242,-0.13343,0.32402,0.017138,-200819.243,-841868.4935,0.023514,0.025956,0.049733,0.021381,0.047781,-40250.9603,-143.8342,233.2199,-107004.7607,237.6807,243.6171,131.4691,254.0144,240.7549,-413509.1006,-28066.7436,0.037094,0.056058,0.037743,-1816894.969,-62316.3868,-3900105.635,0.022203,1.0
2.562,1845205.738,1.2439,-0.93618,0.67587,0.57314,-0.24752,0.22962,3.8835,0.24265,-1.641,-0.79978,0.2319,0.020573,-200831.7401,-842217.015,0.013144,0.019402,0.028925,0.017189,0.035528,-40225.19,-122.4928,233.2471,-106989.436,237.6913,243.6444,131.4746,254.0417,240.7596,-413571.6171,-28046.6868,0.045169,0.042159,0.037442,-1817641.342,-62291.5444,-3901695.694,0.021166,1.0
2.2512,1454283.087,1.2579,-1.9598,0.90192,0.449,-1.2419,0.31691,3.0587,0.19747,-2.3853,-0.87328,0.35701,0.022081,-202788.1703,-849883.6726,0.021774,0.026489,0.049561,0.029557,0.062029,-40734.3361,-134.6322,233.86,-108106.6839,238.3697,244.2572,131.5967,254.6545,241.4882,-417515.3024,-28428.6124,0.048177,0.056062,0.035767,-1834062.717,-63005.141,-3936715.469,0.02334,1.0
-1.694,2129020.833,1.4073,-2.4629,-1.6357,0.75361,-0.46087,0.19805,-0.45532,0.19703,-1.0496,-1.2236,0.22414,0.014047,-240865.5189,-1006297.043,0.017039,0.01851,0.036031,0.018131,0.035663,-48780.3172,-157.6801,245.7395,-128683.9294,251.0353,256.1367,133.8734,266.534,254.9496,-495032.4539,-34193.7712,0.031257,0.038798,0.018085,-2168901.132,-75199.2185,-4650416.24,0.013759,1.0
-2.1238,1093636.756,1.419,-1.807,-2.2336,0.32776,-0.22022,0.25251,-1.5647,0.113,-2.0437,-1.0497,0.29466,0.012716,-250389.0314,-1045651.089,0.020745,0.021164,0.044599,0.021996,0.047517,-50694.1669,-158.7086,248.5681,-133773.2448,254.0451,258.9653,134.391,269.3625,258.1312,-514510.3806,-35539.2458,0.02542,0.042706,0.025248,-2253096.544,-78158.5784,-4829781.704,0.014406,1.0
-3.2476,725111.0477,1.4319,-2.4809,-1.6182,0.117,0.27789,0.37863,-1.1452,0.088559,-1.5582,-1.0085,0.28032,0.01597,-251609.3312,-1050134.564,0.024372,0.014109,0.055834,0.021721,0.043167,-51159.8675,-109.8648,248.8864,-134584.4367,254.4125,259.2837,134.4486,269.6812,258.5338,-516917.6738,-35917.5753,0.030226,0.03316,0.037103,-2262687.03,-78749.7371,-4850205.844,0.017156,1.0
1.2545,1318880.945,1.2715,-1.3309,0.66502,2.8688,0.095647,0.21359,1.109,0.14818,-1.3887,-0.13379,0.18648,0.014226,-182623.9962,-767076.5626,0.015956,0.015018,0.030378,0.014045,0.026168,-36455.962,-159.2747,227.0873,-97197.0337,231.1385,237.4845,130.2171,247.8818,233.7953,-376457.32,-25363.0036,0.027127,0.027508,0.017017,-1656647.808,-56531.3533,-3558284.058,0.014511,1.0
2.1169,1441857.036,1.2269,-1.9296,0.98188,2.9268,-0.14341,0.2612,2.261,0.15891,-0.88537,0.23046,0.22835,0.018446,-182583.5955,-767040.9076,0.016579,0.016453,0.032135,0.017206,0.032763,-36402.0382,-134.0852,227.0837,-97142.7689,231.1314,237.481,130.2164,247.8784,233.7782,-376424.3372,-25312.7069,0.032614,0.033603,0.017225,-1656571.24,-56471.9614,-3558118.749,0.017822,1.0
1.7316,1626588.093,1.232,-1.5456,1.1952,2.7405,-0.64791,0.41124,1.6273,0.1788,-0.18083,-0.080786,0.30768,0.018184,-179670.9518,-753979.6301,0.022645,0.020307,0.054033,0.019164,0.045265,-36012.4522,-77.9301,225.9899,-95736.9812,230.0306,236.3874,129.9841,246.7875,232.6425,-370306.0514,-25074.6786,0.038484,0.045732,0.020967,-1628574.319,-55728.2482,-3498344.056,0.016902,1.0
0.19571,1365984.163,1.1932,-1.2975,-0.79059,0.82301,-0.060217,0.21335,-0.38183,0.18462,-0.97002,0.96206,0.29912,0.012076,-214354.9944,-897760.3923,0.014817,0.021842,0.036649,0.020215,0.050998,-42979.2747,-120.2989,237.6389,-114252.9743,242.3771,248.0361,132.3347,258.4335,245.7451,-441079.1673,-30007.8405,0.026075,0.054612,0.023802,-1936589.852,-66518.3081,-4155313.879,0.015862,0.0
-0.5243,1873549.705,1.2055,-0.94184,-0.41365,0.50684,-0.28874,0.14052,-1.4081,0.16412,-0.95351,0.013505,0.13815,0.0073992,-219006.9514,-916750.5835,0.0065135,0.009185,0.014948,0.0072476,0.014561,-44099.2286,-164.2996,239.0713,-116830.2274,243.9212,249.4685,132.6169,259.8658,247.3765,-450615.605,-30822.7152,0.014292,0.020731,0.013864,-1977248.195,-68139.5665,-4241989.568,0.0090759,0.0
-0.46706,1889767.693,1.1782,-0.79648,-0.74166,0.54446,-0.31949,0.23832,-0.54844,0.14838,-0.71341,0.47293,0.2314,0.011378,-216303.9266,-908389.7975,0.011554,0.014426,0.02522,0.01367,0.027956,-41400.8305,-54.9918,238.6803,-113647.3272,243.1999,249.0797,132.4897,259.4784,246.435,-445591.6968,-28415.9304,0.024862,0.027313,0.017589,-1959310.333,-65096.3611,-4203693.371,0.015187,0.0
0.64254,1844372.255,1.3785,-1.2881,1.0173,1.29,0.84782,0.20121,2.044,0.19371,-0.45698,-0.97825,0.18905,0.012524,-220594.8597,-923318.6542,0.0125,0.011986,0.024717,0.013874,0.028249,-44421.6538,-164.8892,239.572,-117682.3491,244.4507,249.9692,132.7131,260.3664,247.9402,-453843.2707,-31052.0597,0.024934,0.023302,0.011363,-1991309.311,-68638.9271,-4271962.557,0.014144,1.0
0.17972,1568030.885,1.1746,-0.86772,0.92639,1.1198,0.90474,0.32851,3.0053,0.2151,-0.22431,-0.72253,0.32544,0.014087,-221663.6076,-927708.0853,0.018084,0.015345,0.039731,0.020261,0.041493,-44660.849,-148.5888,239.9055,-118266.2517,244.8027,250.3027,132.777,260.6999,248.3183,-455996.0896,-31228.2822,0.029979,0.030323,0.01917,-2000705.948,-68992.1149,-4291991.103,0.014229,1.0
0.93631,1626033.776,1.1772,-1.2697,0.61503,1.6108,0.56257,0.2585,1.5723,0.18011,-0.78969,-1.059,0.25667,0.012612,-218071.1636,-912936.9607,0.012783,0.015042,0.029589,0.012113,0.026582,-43906.7908,-158.148,238.7806,-116325.0282,243.6043,249.1778,132.5607,259.575,247.0445,-448682.7317,-30689.5956,0.031362,0.030636,0.015586,-1969083.68,-67847.7236,-4224586.76,0.01606,1.0
2.7585,1723421.927,1.3317,-1.965,-0.24741,0.98786,0.9787,0.24296,-0.025471,0.12578,-1.6083,-2.5557,0.27546,0.014259,-215641.6416,-902848.6125,0.01437,0.015524,0.027044,0.014097,0.027608,-43438.8273,-143.0669,238.0051,-115047.6378,242.7889,248.4024,132.411,258.7997,246.1749,-443752.2079,-30360.5905,0.029099,0.028144,0.014003,-1947484.513,-67113.2485,-4178542.218,0.014795,0.0
1.6501,1474803.728,1.3372,-1.4581,0.076349,1.3736,0.7368,0.26169,-0.17811,0.14238,-1.7633,-2.1683,0.2106,0.01392,-214487.5496,-898072.9598,0.015884,0.01574,0.027874,0.013627,0.027199,-43186.3833,-170.8946,237.6364,-114418.3365,242.3896,248.0336,132.3395,258.4308,245.7599,-441348.4041,-30182.0182,0.025136,0.031771,0.01276,-1937259.464,-66734.4382,-4156745.941,0.014285,0.0
1.7792,1667544.308,1.3524,-1.9837,-0.22684,1.2963,0.7074,0.20345,0.81424,0.15973,-1.5591,-2.4193,0.22649,0.013376,-217679.2346,-911426.7355,0.013897,0.013755,0.026198,0.014367,0.02933,-43788.6201,-155.0992,238.664,-116092.4543,243.4786,249.0612,132.5384,259.4584,246.9036,-447925.857,-30595.2398,0.029316,0.025995,0.015155,-1965850.375,-67685.4621,-4217694.535,0.012114,0.0
-2.1524,1547581.611,1.3406,-2.5934,-1.4451,0.19055,0.13787,0.29627,0.77521,0.15524,-0.28387,-1.1125,0.31047,0.014651,-247488.7251,-1034761.739,0.015441,0.01951,0.036722,0.015725,0.03172,-49732.6227,-85.8218,247.7922,-131950.3391,253.1637,258.1896,134.2493,268.5877,257.1712,-508757.8228,-34779.585,0.027621,0.043083,0.014944,-2229799.605,-76896.7948,-4780142.954,0.015711,0.0
-1.2834,1468313.416,1.3204,-1.7801,-1.4294,0.30761,0.52518,0.23557,1.5103,0.174,-0.29456,-0.68539,0.22827,0.018152,-241410.4854,-1008208.449,0.018528,0.018577,0.039161,0.018042,0.036293,-48955.1355,-131.1036,245.8781,-129021.5355,251.1924,256.2753,133.899,266.6726,255.1332,-496040.4732,-34334.4541,0.035245,0.036767,0.022379,-2172990.76,-75430.845,-4659128.82,0.014303,0.0
-2.4169,1022737.948,1.3509,-2.3367,-0.60609,0.0022397,-0.047695,0.20612,0.4702,0.17697,-1.12,-0.89082,0.38379,0.013771,-251862.7568,-1052023.137,0.01192,0.01695,0.022851,0.015985,0.033984,-50935.0927,-114.6121,249.0207,-134513.7952,254.5097,259.418,134.4729,269.8153,258.6177,-517553.089,-35699.6026,0.026754,0.035704,0.017485,-2266727.154,-78561.7009,-4858814.963,0.017544,0.0
0.624,1943369.136,1.338,-1.7298,-0.16166,0.88496,0.60818,0.21649,0.30772,0.19504,-0.71919,-1.9659,0.18142,0.012599,-242083.1122,-1011449.233,0.01709,0.013217,0.034482,0.013405,0.027215,-48957.9892,-171.8287,246.113,-129288.9196,251.431,256.5102,133.9423,266.9074,255.3597,-497572.7258,-34299.5096,0.022935,0.026019,0.013906,-2179925.001,-75515.7859,-4673902.805,0.012727,1.0
0.6143,1896308.228,1.4723,-2.3882,0.33586,1.0527,0.86462,0.24804,1.899,0.23594,-0.10382,-1.9442,0.27194,0.017743,-241142.8738,-1007366.29,0.017768,0.015277,0.037304,0.019802,0.041754,-48887.4626,-153.3133,245.817,-128871.8913,251.122,256.2142,133.8877,266.6114,255.0427,-495590.719,-34280.8315,0.035602,0.032128,0.017052,-2171188.943,-75337.2512,-4655290.638,0.015772,1.0
1.0433,1919641.65,1.37,-1.8921,-0.092931,0.65302,1.1764,0.20234,1.8577,0.23394,-0.49419,-1.7469,0.21883,0.015492,-242299.13,-1011587.728,0.012573,0.014528,0.025005,0.013609,0.026958,-49232.5398,-102.2556,246.1237,-129564.8637,251.4723,256.521,133.9441,266.9183,255.4334,-497832.0018,-34549.112,0.032166,0.028431,0.015992,-2180220.959,-75799.543,-4674532.051,0.013083,1.0
-1.6048,1373330.577,1.3195,-1.3792,-0.85889,1.3592,0.27861,0.23533,-0.73257,0.1617,-1.9733,-1.6451,0.16309,0.011824,-231233.4696,-966884.4722,0.01131,0.010266,0.025908,0.010579,0.02312,-46692.4647,-161.6531,242.8456,-123443.3774,247.9481,253.2428,133.3346,263.6401,251.6604,-475480.826,-32683.085,0.021431,0.021081,0.012435,-2084560.983,-72066.0995,-4470705.696,0.012652,0.0
-1.7534,1164461.009,1.26,-1.6171,-1.173,1.5511,0.45187,0.15825,-0.40549,0.18674,-2.2898,-1.3058,0.15214,0.010369,-230660.399,-964572.819,0.0084366,0.010497,0.017876,0.0096844,0.020097,-46576.3353,-204.941,242.6739,-123139.9986,247.7605,253.0711,133.3023,263.4683,251.4625,-474306.0797,-32602.5699,0.023008,0.021241,0.013455,-2079613.599,-71887.9419,-4460163.088,0.010618,0.0
-1.3541,1520305.831,1.2586,-1.4126,-0.81223,1.5041,0.31656,0.17802,-0.31404,0.17194,-2.0709,-1.3616,0.19329,0.010966,-233375.324,-975719.5957,0.0090321,0.013345,0.022754,0.012121,0.026293,-47145.3785,-147.3736,243.4997,-124603.9821,248.6373,253.8969,133.4572,264.2942,252.3981,-479808.7435,-33012.1067,0.023227,0.028724,0.013905,-2103469.227,-72753.3244,-4510997.512,0.01077,0.0
2.7998,1251383.133,1.1702,-3.4774,0.21635,-0.33728,-0.23205,0.39163,1.8754,0.15269,-0.2935,2.1473,0.41855,0.024268,-220250.9306,-919981.4045,0.024431,0.02454,0.047531,0.029197,0.060747,-44847.3159,-69.0781,239.3153,-117837.5972,244.2706,249.7129,132.6632,260.1121,247.8156,-452760.5103,-31459.8862,0.052847,0.052252,0.029904,-1984161.185,-69003.1712,-4256696.27,0.024363,1.0
3.1817,1575610.677,1.1588,-2.4801,-1.4189,-0.53279,-0.93354,0.45218,4.2619,0.14993,-0.97294,2.5135,0.35335,0.025257,-228558.9351,-959591.6238,0.029403,0.025514,0.065202,0.029253,0.054893,-44994.5661,-65.1766,242.4628,-121195.2574,247.3976,252.8611,133.231,263.2593,250.9526,-470873.0263,-31216.0944,0.050806,0.05633,0.026703,-2068938.914,-70140.761,-4437390.348,0.022078,1.0
3.7675,1237671.367,1.1439,-2.5183,-1.3301,-0.64886,-1.039,0.4535,3.4137,0.163,-0.60332,2.6642,0.39735,0.021118,-229771.8779,-960562.6492,0.033896,0.035376,0.069943,0.027756,0.06111,-46459.0813,-123.384,242.3764,-122714.6959,247.4593,252.7736,133.2461,263.1709,251.156,-472417.4565,-32533.3307,0.041173,0.07301,0.028463,-2071030.781,-71674.2079,-4441872.313,0.023687,1.0
-0.61762,1572810.805,1.1378,0.56054,0.99867,1.3949,0.52957,0.26601,2.9095,0.24862,-0.66237,-0.00099888,0.22538,0.016014,-178502.3931,-750648.7197,0.019975,0.021301,0.034883,0.017309,0.032968,-35480.8337,-100.2916,225.6967,-94906.0707,229.619,236.094,129.9257,246.4916,232.166,-368125.0767,-24648.6673,0.031029,0.039385,0.021807,-1621436.905,-55117.2566,-3483148.565,0.017495,1.0
-0.2707,868289.8801,1.1684,0.32886,1.1553,1.3627,-0.0058575,0.20164,2.6174,0.1815,-1.039,-0.18849,0.26374,0.013751,-181906.9781,-764740.1072,0.013118,0.014109,0.024454,0.017037,0.033188,-36150.1244,-98.7537,226.8887,-96711.1972,230.8854,237.2859,130.1757,247.6837,233.5117,-375071.559,-25116.3088,0.026678,0.022105,0.015397,-1651639.563,-56159.2077,-3547591.759,0.014487,1.0
-1.1775,1253121.955,1.1333,0.72234,1.0691,1.7174,0.33898,0.25239,2.8956,0.22684,-1.0696,0.33705,0.21992,0.014266,-181680.3759,-763437.9754,0.017544,0.016081,0.035107,0.017347,0.033705,-36177.2705,-151.917,226.7805,-96634.0345,230.7958,237.1777,130.1531,247.5749,233.4237,-374571.1364,-25147.7934,0.02614,0.032872,0.024559,-1648849.446,-56153.409,-3541645.983,0.015804,1.0
-0.14,1640229.483,1.1793,0.091733,0.41236,0.60066,-0.26219,0.29877,3.9177,0.30276,-0.45866,-0.0981,0.25811,0.017418,-179303.5159,-755177.1078,0.022991,0.024184,0.04719,0.021021,0.044388,-35335.9386,-84.4845,226.1091,-95076.6316,230.0242,236.5066,130.0066,246.9041,232.5275,-370143.296,-24466.117,0.034009,0.048206,0.027246,-1631140.526,-55069.3293,-3503855.858,0.017255,1.0
0.026044,1412901.379,1.1495,0.303,0.6593,0.691,0.023419,0.34471,3.6179,0.31905,-0.0029933,0.27685,0.24894,0.017411,-180816.1306,-761038.428,0.022508,0.017874,0.047163,0.016191,0.033692,-35748.1188,-80.067,226.5947,-96002.4213,230.5405,236.9921,130.1104,247.3898,233.0994,-373075.1601,-24788.1075,0.035836,0.04243,0.020538,-1643704.723,-55647.762,-3530662.189,0.014255,1.0
-0.59424,1269940.506,1.2184,0.31662,0.11984,0.46354,-0.24469,0.33117,3.2595,0.24838,-0.37393,0.21382,0.2489,0.018622,-177860.5421,-748375.5164,0.021229,0.024811,0.047624,0.016735,0.039675,-35061.3643,-87.8749,225.5049,-94356.7951,229.3872,235.9024,129.8847,246.3001,231.9073,-366877.5429,-24283.178,0.042886,0.059733,0.027815,-1616562.892,-54637.9371,-3472745.011,0.01767,1.0
0.92296,1403807.976,1.2307,-1.9378,0.63836,0.02328,0.77513,0.22027,3.2754,0.17745,-1.3962,-1.9542,0.23642,0.015197,-184240.6038,-774040.5596,0.016146,0.019259,0.028941,0.016755,0.029102,-36712.4809,-106.8108,227.6708,-98015.0598,231.7328,238.068,130.3384,248.4657,234.4281,-379748.25,-25534.8786,0.031912,0.033553,0.021067,-1671572.151,-56969.7553,-3590120.875,0.015458,0.0
1.3514,1597439.361,1.4133,-2.3781,0.82033,0.62848,0.14074,0.20276,1.9529,0.15447,-0.53467,-2.282,0.20496,0.0131,-182214.7559,-765705.776,0.014479,0.017778,0.028369,0.016056,0.030571,-36292.9282,-100.9318,226.9701,-96924.5457,230.9799,237.3674,130.1926,247.7656,233.6328,-375591.8388,-25239.7922,0.024411,0.034599,0.017323,-1653709.039,-56330.636,-3552001.033,0.015604,0.0
1.0151,1670755.39,1.2512,-1.7535,0.7755,0.10086,0.51728,0.19039,2.5366,0.16218,-1.158,-1.9013,0.20876,0.015886,-182118.4123,-765735.5187,0.013768,0.016051,0.029938,0.015919,0.032606,-36154.5176,-94.1474,226.9725,-96794.1263,230.97,237.3698,130.1932,247.7675,233.5949,-375537.9399,-25110.2223,0.032979,0.030193,0.019867,-1653772.821,-56187.4356,-3552144.086,0.015877,0.0
2.0131,2052840.894,1.2509,-2.4055,-0.098397,1.1771,0.45934,0.33277,1.0617,0.22993,-0.75101,-0.90583,0.33056,0.016582,-226698.8448,-947917.1296,0.016284,0.017126,0.033086,0.01863,0.039484,-45848.6463,-117.5348,241.4307,-121075.0322,246.4558,251.8279,133.0674,262.2253,250.0869,-466178.7989,-32104.4279,0.034159,0.035308,0.023149,-2043964.77,-70723.1803,-4384188.991,0.014536,0.0
0.90376,1724495.582,1.2749,-2.6676,-0.19269,1.1644,0.28723,0.29015,-0.12485,0.14035,-1.0839,-1.8412,0.3017,0.012703,-225491.7021,-943311.4694,0.016477,0.016555,0.033936,0.015624,0.031918,-45499.1667,-180.8371,241.0846,-120355.8508,246.0685,251.4818,133.0018,261.879,249.6647,-463782.6534,-31833.8808,0.025719,0.030333,0.021434,-2034106.697,-70248.3027,-4363180.872,0.015946,0.0
0.31231,1894133.533,1.3068,-2.7752,-0.38254,0.59692,-0.018581,0.20646,-0.37564,0.15216,-0.62322,-2.0292,0.21868,0.011748,-227564.3131,-952279.5096,0.014695,0.014075,0.026974,0.013265,0.02734,-45825.7243,-116.7853,241.7571,-121399.344,246.7628,252.1543,133.1293,262.5516,250.388,-468086.8463,-32045.4177,0.024529,0.025478,0.018379,-2053302.051,-70805.5664,-4404088.893,0.013482,0.0
-0.65072,1981307.268,1.2682,-1.4828,-0.48304,0.072103,-0.083098,0.1838,1.5247,0.19625,-1.6029,-1.1254,0.24922,0.014483,-236685.2474,-990904.4779,0.013956,0.016632,0.031498,0.016966,0.0378,-47559.956,-87.7604,244.6288,-126204.43,249.8054,255.0261,133.6654,265.4234,253.5717,-487051.934,-33243.0258,0.027359,0.033112,0.01544,-2135963.162,-73540.988,-4580234.758,0.012167,1.0
-1.453,2063563.941,1.2939,-0.58396,-0.49291,0.20167,0.21304,0.22259,1.1816,0.19557,-1.1728,-2.0478,0.20984,0.011228,-236522.1469,-988701.3224,0.011857,0.016137,0.024948,0.017171,0.039879,-47790.4418,-157.7815,244.455,-126292.2643,249.6612,254.8522,133.6355,265.2495,253.4752,-486278.4406,-33464.3786,0.0237,0.032309,0.014343,-2131249.984,-73742.2526,-4570194.347,0.014178,1.0
-1.3781,1692724.17,1.2776,-1.4768,-0.093515,0.36706,0.1556,0.30312,1.1848,0.18711,-1.6851,-1.6321,0.25446,0.016202,-237739.5572,-993802.2168,0.019316,0.014911,0.042605,0.017412,0.035653,-48035.8189,-144.5396,244.8286,-126942.617,250.0524,255.2258,133.7049,265.623,253.89,-488762.3988,-33639.7965,0.036465,0.032789,0.019566,-2142165.235,-74123.603,-4593452.011,0.014322,1.0
-0.447,1397230.873,1.318,-2.128,0.25649,1.118,0.24349,0.27799,-1.141,0.15686,-0.87049,-1.2712,0.26827,0.013365,-212188.5421,-888683.4878,0.013997,0.013906,0.029388,0.01528,0.029483,-42693.1919,-181.2983,236.9091,-113173.5222,241.6114,247.3063,132.1979,257.7035,244.9305,-436680.167,-29827.1972,0.027253,0.02585,0.017008,-1917154.724,-65993.8625,-4113884.815,0.011477,1.0
-0.98887,1306625.966,1.2031,-0.83882,1.3651,1.0435,1.1497,0.33036,-1.0513,0.15449,-2.0251,-1.156,0.25058,0.011785,-208827.4419,-874857.4208,0.014655,0.018425,0.033639,0.015197,0.029985,-41986.2065,-163.2515,235.8309,-111357.6561,240.4593,246.2281,131.9867,256.6254,243.7095,-429815.2893,-29324.1486,0.023884,0.03609,0.016986,-1887547.962,-64918.6035,-4050761.411,0.015218,1.0
0.17459,1331235.072,1.1582,-1.0195,0.83845,0.20089,0.95246,0.32654,-0.65077,0.16973,-1.0098,-1.6837,0.29693,0.016004,-208560.2776,-873883.5377,0.019748,0.019358,0.036489,0.018496,0.03557,-41898.1851,-148.6316,235.7544,-111195.5469,240.3793,246.1516,131.9717,256.5488,243.6117,-429342.2801,-29249.6221,0.032556,0.035638,0.022416,-1885462.44,-64802.6595,-4046315.407,0.02103,1.0
0.29536,1603850.207,1.2756,-3.8105,-0.46601,1.3018,0.54694,0.29351,-0.25877,0.15146,-2.4215,-1.0467,0.28102,0.018913,-216611.4683,-909269.9978,0.020561,0.019364,0.046137,0.021948,0.050552,-42991.5533,-64.3073,239.0371,-115124.3702,243.7278,249.4355,132.5043,259.8384,247.0701,-446146.6686,-29910.3059,0.036228,0.047967,0.029712,-1961225.652,-66809.6836,-4207778.888,0.020581,1.0
1.1548,1649854.546,1.286,-3.7301,-0.50986,1.0783,0.71879,0.21685,-1.2345,0.18018,-1.3828,-1.2974,0.31837,0.01922,-209716.7812,-879281.3845,0.016823,0.019692,0.039309,0.01754,0.037998,-41947.153,-84.8162,236.175,-111691.5865,240.7787,246.5724,132.0539,256.9714,244.0316,-431725.1462,-29251.8851,0.03812,0.042079,0.04033,-1897019.777,-64997.0127,-4070932.371,0.018276,1.0
0.29536,1603850.207,1.2756,-3.8105,-0.46601,1.3018,0.54694,0.29351,-0.25877,0.15146,-2.4215,-1.0467,0.28102,0.018913,-216611.4683,-909269.9978,0.020561,0.019364,0.046137,0.021948,0.050552,-42991.5533,-64.3073,239.0371,-115124.3702,243.7278,249.4355,132.5043,259.8384,247.0701,-446146.6686,-29910.3059,0.036228,0.047967,0.029712,-1961225.652,-66809.6836,-4207778.888,0.020581,1.0
0.23876,2029221.393,1.2954,-1.117,-0.39611,0.9198,0.45664,0.27587,3.1895,0.23204,-1.4614,-1.2085,0.27623,0.019194,-195274.4309,-819429.9364,0.019968,0.018409,0.041586,0.017939,0.038632,-39052.5205,-122.5912,231.4112,-103984.0477,235.7309,241.8085,131.1054,252.2058,238.6715,-402271.5679,-27208.1208,0.036013,0.03945,0.01917,-1768828.137,-60511.8951,-3797591.576,0.016445,1.0
1.0744,1665598.134,1.3197,-0.96947,-0.50164,1.0376,0.34624,0.19407,2.4801,0.21202,-2.1769,-1.0241,0.22732,0.019333,-196742.5356,-825583.5216,0.014989,0.018337,0.029952,0.016327,0.030519,-39360.2811,-110.7697,231.91,-104775.2059,236.2567,242.3072,131.206,252.7046,239.2262,-405285.3164,-27428.9163,0.039851,0.035659,0.022284,-1782010.698,-60979.2256,-3825706.089,0.014368,1.0
1.0472,1651691.945,1.2712,-0.72755,-0.092501,0.91519,-0.084871,0.28036,2.855,0.23396,-2.0634,-0.98684,0.24279,0.016171,-195753.2741,-821264.749,0.019379,0.015897,0.042083,0.016547,0.029349,-39171.9308,-156.5101,231.5603,-104255.98,235.901,241.9575,131.1355,252.3547,238.8527,-403244.4238,-27293.7523,0.032487,0.031439,0.018601,-1772759.0,-60682.7198,-3805976.994,0.013646,1.0
2.1037,1295819.32,1.2125,0.54609,1.0536,0.60411,0.01771,0.27892,1.2445,0.23486,-0.52649,-0.58871,0.28975,0.016358,-179587.5204,-754693.311,0.016871,0.016022,0.030095,0.018944,0.038316,-35795.8189,-130.3938,226.0402,-95547.9652,230.0091,236.4374,129.9982,246.8346,232.5967,-370255.9984,-24890.5332,0.030275,0.034308,0.01975,-1630106.753,-55543.6124,-3501653.236,0.01864,1.0
