mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
-0.17878,1451112.198,1.3018,-1.2222,1.0124,0.72215,-1.8349,0.18478,0.13828,0.18562,-1.6696,-0.54687,0.42838,0.01083,-221655.8451,-927351.3492,0.012924,0.0096665,0.023388,0.012484,0.025292,-44784.1203,-124.3923,239.8786,-118350.4003,244.7962,250.2758,132.7718,260.6732,248.3157,-455955.8012,-31340.823,0.021944,0.020273,0.012624,-1999942.107,-69109.9484,-4290361.375,0.011804,19.645,0.006772626,0.46658,0.67496,143.169,4924.0229,118.8438,933.9336,33.6523,19.6602,49.5559,269.2095,153.5662,437.6656,2466.5353,9853.1216,581.0406,1197.0789,87.5183,3733.8347,1867.7213,205.9271,1179.520943,588.7673238,0.0
1.0394,1950179.961,1.1972,-1.0148,1.0642,1.3377,0.63757,0.31693,0.96335,0.22573,-0.86676,-0.41845,0.25925,0.016761,-192125.3996,-806217.6809,0.015324,0.016043,0.032616,0.015481,0.030296,-38462.9049,-183.3317,230.3366,-102329.7665,234.6006,240.7338,130.8867,251.131,237.4766,-395818.8216,-26800.4751,0.031574,0.033133,0.01905,-1740521.944,-59572.132,-3737217.039,0.016705,14.545,0.007427449,0.52028,0.74807,141.2839,4334.5611,104.5534,821.3772,29.6119,17.3533,43.6306,236.9811,151.6811,385.0463,2167.7723,8669.9289,511.6959,1051.9256,77.0114,3285.3385,1642.7543,181.1975,1005.997522,568.5138755,1.0
0.89372,1782870.302,1.2721,-1.0168,0.94483,2.0072,0.61079,0.21763,1.2571,0.22231,-1.2428,-0.19143,0.23047,0.014025,-193993.3106,-813891.7001,0.015795,0.01504,0.030186,0.013653,0.025869,-38843.4221,-216.2302,230.9613,-103334.8738,235.2665,241.3585,131.0142,251.7557,238.186,-399617.254,-27069.3558,0.029794,0.030295,0.019869,-1756963.346,-60160.9795,-3772286.585,0.015894,16.195,0.007285737,0.41361,0.75192,141.4114,4371.1296,105.5868,828.1761,29.8723,17.4453,43.9097,239.0692,151.8086,388.2722,2185.5803,8742.304,515.9872,1060.427,77.6614,3312.7413,1656.3592,182.7196,1006.474881,652.7802218,1.0
0.80291,1732494.937,1.2193,-2.0082,0.27346,2.1867,1.4095,0.22003,1.0681,0.18892,-1.1462,-0.93807,0.222,0.011964,-195132.9348,-818834.2889,0.014201,0.014801,0.030517,0.01359,0.029536,-39041.9801,-127.9976,231.3644,-103916.1376,235.6918,241.7616,131.0956,252.1589,238.6192,-402039.6645,-27199.4287,0.026886,0.028678,0.018993,-1767552.067,-60484.5125,-3794870.009,0.013054,18.661,0.007219309,0.47103,0.68639,141.4928,4396.1072,106.3418,833.8955,30.103,17.5281,44.2249,240.758,151.89,391.1084,2202.6077,8798.1897,520.0394,1067.1649,78.2322,3334.1436,1667.7316,184.0817,1192.104053,885.5253383,1.0
2.4564,926886.8032,1.2503,-1.6899,0.97747,-0.79206,-0.22902,0.24065,1.2316,0.15147,-0.96903,-1.6486,0.31557,0.015619,-217568.9524,-910738.631,0.015861,0.01577,0.030303,0.011934,0.023695,-43837.4512,-119.7738,238.6108,-116079.5672,243.4413,249.008,132.5281,259.4057,246.8633,-447704.8694,-30640.7717,0.033573,0.031199,0.012852,-1964376.777,-67719.6907,-4214546.22,0.013333,20.923,0.005614298,0.32538,0.7233,142.9253,4847.2601,117.4589,920.4132,33.2357,19.3936,48.864,266.1645,153.3225,431.8254,2433.4192,9705.659,574.6574,1177.4396,86.3999,3678.1843,1840.6409,203.2677,1052.028906,530.1320949,1.0
1.9696,1652716.649,1.2018,-2.1382,1.4436,-0.45484,-0.054811,0.37252,1.6658,0.16037,-0.60916,-1.5043,0.41076,0.017871,-209574.4455,-880413.0102,0.01457,0.017825,0.02969,0.01657,0.033632,-41443.7231,-28.6846,236.1721,-111394.3874,239.9517,246.5626,131.9426,257.4226,243.3982,-430515.8878,-28957.6666,0.034883,0.03932,0.020774,-1899132.616,-64577.284,-4070305.38,0.014139,15.577,0.008018442,0.64741,0.72248,142.341,4564.9359,100.5658,797.2866,27.9646,17.3589,42.8093,225.1612,152.7568,367.3412,2039.9278,8678.8489,474.1479,1094.1543,72.1638,3243.8274,1598.8159,171.7164,1095.70526,600.7087065,1.0
2.0842,1560026.626,1.2201,-1.8063,1.0687,-0.84469,-0.37913,0.38972,1.2542,0.14165,-0.79369,-2.5212,0.23763,0.015345,-222041.0772,-929071.9925,0.012748,0.014977,0.033066,0.015203,0.030455,-44807.3648,-111.8804,240.0083,-118521.0047,244.9399,250.4056,132.7965,260.8039,248.4505,-456842.9452,-31338.1442,0.030146,0.034796,0.016292,-2003624.723,-69175.0273,-4298197.081,0.012667,19.695,0.006238877,0.49392,0.69601,143.1937,4940.6186,119.8365,939.0832,33.9121,19.8039,49.9199,271.8794,153.5909,440.5797,2484.674,9897.6234,586.2284,1201.5429,88.1743,3751.0814,1877.8747,207.3931,1040.527885,596.5917789,1.0
-1.7773,1066338.095,1.1285,-1.0501,-0.26092,-0.27606,-0.9642,0.23871,1.445,0.22472,-0.49379,0.44102,0.25199,0.012156,-233159.5292,-975100.6742,0.014391,0.013278,0.02579,0.014596,0.027741,-47066.0147,-120.0981,243.4553,-124465.4059,248.5811,253.8525,133.4486,264.2498,252.3251,-479447.5238,-32946.4422,0.021846,0.023462,0.013783,-2102144.669,-72655.0147,-4508175.007,0.0088919,17.875,0.004808549,0.37209,0.79945,143.8459,5134.6831,123.6924,972.1499,35.021,20.4897,51.5974,279.9923,154.2431,455.4734,2563.7249,10265.8824,604.3537,1246.2127,91.0787,3889.9299,1944.3864,214.3325,1220.773613,413.7350847,0.0
-1.4547,1587016.51,1.1576,-0.56811,-1.2093,0.19045,-0.36811,0.2871,1.567,0.2045,-0.8986,-0.012003,0.208,0.014888,-232480.5396,-972410.3369,0.013429,0.015491,0.02747,0.014519,0.030306,-46875.8717,-122.0418,243.2556,-124060.2075,248.3666,253.6529,133.4114,264.0501,252.0911,-478102.1104,-32798.5289,0.030072,0.030994,0.013687,-2096387.081,-72390.4008,-4495906.8,0.01448,18.723,0.004861382,0.36585,0.79509,143.8086,5122.6256,123.5262,970.3545,34.981,20.413,51.5008,279.7475,154.2058,454.8488,2559.9884,10244.7187,604.2685,1242.7274,90.9575,3882.007,1940.7632,214.0292,1263.640756,472.6526236,0.0
-2.0754,1540684.566,1.1787,-0.89505,-0.64366,0.12843,-0.54786,0.23362,1.561,0.19286,-0.86242,-0.24275,0.23008,0.014707,-231829.4206,-969114.4165,0.016186,0.01901,0.03537,0.015682,0.034908,-46889.4315,-127.3662,243.0112,-123816.4235,248.1239,253.4085,133.3656,263.8058,251.8663,-476581.5104,-32847.0611,0.026513,0.039542,0.016725,-2089333.291,-72327.2485,-4480873.642,0.017448,20.53,0.004827373,0.37052,0.7657,143.7628,5111.1995,123.0927,967.1055,34.8416,20.3475,51.2305,278.5732,154.16,453.1016,2549.716,10214.611,601.3527,1239.7741,90.5938,3870.3609,1934.2952,213.1948,1261.11688,587.7021388,0.0
-0.69796,747486.646,1.2171,-0.00094187,0.17223,0.050835,-1.3678,0.3335,2.9202,0.19316,-1.5254,-0.4823,0.29184,0.019675,-184890.7547,-776679.8763,0.019984,0.029842,0.047778,0.021876,0.045963,-36862.9754,-108.1728,227.891,-98375.3979,231.9699,238.2882,130.3842,248.6859,234.6813,-381067.3078,-25645.3294,0.042796,0.060627,0.027368,-1677228.409,-57191.8065,-3602188.858,0.01818,18.577,0.008107194,0.59089,0.69205,140.7815,4179.5282,100.6126,790.2184,28.4777,16.6146,41.8809,227.7494,151.1787,370.2743,2081.9225,8350.2069,491.6032,1012.5264,74.0365,3163.7877,1580.6328,174.2276,1061.756507,473.2741614,1.0
-0.4053,1115430.061,1.2101,0.27262,0.19759,0.21045,-1.4006,0.31546,3.3099,0.19762,-1.7582,-0.55041,0.31139,0.01888,-186948.449,-786000.4001,0.023386,0.029139,0.046173,0.023779,0.050014,-37119.5166,-86.2196,228.6685,-99347.2051,232.7665,239.0658,130.5446,249.4635,235.4826,-385498.649,-25787.0762,0.041852,0.06002,0.031048,-1697200.935,-57670.2953,-3644798.714,0.018331,15.782,0.008053571,0.67128,0.69206,140.9418,4214.7716,101.2329,797.4995,28.7598,16.7157,42.418,229.8364,151.339,373.9362,2102.1107,8425.798,496.9096,1020.7667,74.8067,3192.6092,1595.2698,176.0438,1105.815035,495.4427776,1.0
-0.39154,1474142.212,1.2015,0.64756,0.49698,0.42486,-1.4385,0.34615,3.0958,0.23857,-1.7303,-0.20719,0.33151,0.019472,-185395.8697,-779690.3071,0.024424,0.033347,0.048919,0.029198,0.059499,-36733.0118,-81.5986,228.1412,-98494.7333,232.1883,238.5387,130.4355,248.9377,234.877,-382288.4611,-25502.1583,0.04173,0.071315,0.025251,-1683677.604,-57135.0738,-3615928.817,0.02785,13.521,0.008258025,0.70388,0.70522,140.8327,4174.2905,100.471,787.8522,28.4105,16.5447,41.7299,227.0584,151.23,369.0794,2072.677,8333.6094,489.5228,1009.5991,73.8187,3157.0906,1576.1399,173.6833,1008.973608,485.3734409,1.0
2.2098,2198559.852,1.2964,-1.5733,-0.037773,0.8968,1.1675,0.25226,2.5756,0.21923,-2.224,-0.75228,0.44123,0.017219,-245195.761,-1026471.625,0.016129,0.021311,0.034269,0.016419,0.041784,-49073.9468,-67.3193,247.1942,-130606.6752,252.484,257.5919,134.1402,267.9909,256.4013,-504376.0238,-34268.7917,0.034132,0.04451,0.022648,-2212061.497,-76003.4086,-4742343.443,0.016666,13.225,0.00445595,0.52382,0.72967,144.5374,5339.4539,128.6348,1008.9661,36.4042,21.2504,53.5248,291.1685,154.9347,472.9252,2656.4903,10668.0732,627.8948,1291.9061,94.6404,4041.8116,2018.5056,222.6618,1209.085895,682.1836015,1.0
1.4802,1864392.371,1.2759,-1.4586,-0.10917,1.3409,1.1215,0.30507,1.825,0.17932,-1.9145,-0.87935,0.32698,0.018864,-246618.967,-1034757.547,0.017704,0.018379,0.036329,0.020675,0.037849,-48544.0617,-61.3129,247.8315,-130707.3859,253.0776,258.2306,134.2481,268.6291,256.9381,-507954.0418,-33703.1788,0.036551,0.039075,0.01982,-2229773.123,-75650.3102,-4780073.942,0.019762,11.068,0.005015555,0.6361,0.70885,144.6454,5353.4225,131.6513,1014.6052,37.1219,21.9917,54.5463,297.0212,155.0426,478.6772,2679.2534,10717.944,643.9189,1288.6376,96.0376,4061.4712,2029.9228,226.0483,1193.497792,680.701195,1.0
1.3793,2270097.718,1.2303,-0.44386,0.28906,2.02,1.0005,0.25594,2.9311,0.21463,-1.1078,-0.83322,0.26927,0.015589,-218065.364,-909727.557,0.01768,0.018959,0.038916,0.016304,0.031645,-44783.3576,-18.7329,239.443,-116957.4328,241.9695,249.824,132.3423,260.8999,246.292,-446279.3296,-31726.6035,0.031478,0.037826,0.019825,-1961741.695,-68749.8101,-4201086.058,0.018887,6.712,0.004801378,0.7403,0.78348,142.7412,4773.9577,100.2374,813.4696,27.8256,17.4824,43.8287,220.3282,153.1669,374.6136,2076.9938,8894.0872,485.1526,1192.3197,73.3186,3310.7774,1629.7689,175.5799,1113.372261,822.1848024,1.0
-0.099732,1357371.539,1.3665,-4.9563,-0.90121,-0.40403,0.34529,0.32878,-0.98526,0.15071,-1.5772,-0.26338,0.32512,0.020471,-231042.8931,-965908.438,0.021465,0.02239,0.044486,0.024518,0.04931,-46768.0332,-162.6682,242.7741,-123433.7933,247.8779,253.1713,133.321,263.5685,251.5952,-475037.9085,-32766.3475,0.037048,0.043458,0.026991,-2082472.026,-72117.8695,-4466254.435,0.023676,17.402,0.004844593,0.50978,0.58151,143.7182,5101.7585,122.8736,966.5194,34.7953,20.3122,51.2347,278.4817,154.1154,452.6677,2550.1509,10202.4819,600.101,1240.1484,90.5077,3866.0082,1932.9855,212.972,1481.345894,820.359585,1.0
-0.22312,955046.4535,1.3633,-4.742,-0.71593,-0.11338,-0.08269,0.37407,-0.75193,0.15186,-1.6758,-0.085573,0.39823,0.023146,-233500.7926,-975584.8065,0.027164,0.026554,0.062673,0.028824,0.061429,-47351.5549,-109.9382,243.4899,-124792.6156,248.6594,253.8872,133.4553,264.2845,252.4417,-479945.8429,-33197.1902,0.051558,0.064776,0.028128,-2103180.524,-72958.6948,-4510382.369,0.02605,18.418,0.004702189,0.45109,0.57905,143.8525,5156.0274,124.2619,977.3072,35.2056,20.559,51.8218,281.8815,154.2497,458.0104,2580.1567,10313.2099,608.28,1252.4099,91.5678,3908.0259,1954.4793,215.4804,1440.188919,814.3764502,1.0
0.7287,1714462.33,1.3476,-4.9157,-0.94131,0.1205,0.84135,0.26472,-2.1551,0.12591,-1.3842,-0.34678,0.26575,0.014453,-227290.1769,-951054.9282,0.018003,0.02206,0.04007,0.021889,0.043944,-45791.8622,-121.4315,241.6653,-121270.0245,246.669,252.0626,133.112,262.4599,250.2925,-467504.4628,-32026.1521,0.032733,0.045938,0.027367,-2050681.032,-70742.0147,-4398503.292,0.016832,14.996,0.005109073,0.55182,0.57581,143.5092,5019.4675,120.9984,950.2626,34.2554,20.0012,50.3847,274.0073,153.9064,445.3584,2506.0571,10035.2485,591.2638,1217.4129,89.0627,3802.5345,1900.6331,209.5979,1473.833183,827.7795655,1.0
2.7,1675916.155,1.2891,-3.5309,-0.028535,2.0096,0.89633,0.28053,-0.28259,0.16696,-0.62822,0.48268,0.28904,0.01851,-204002.4492,-853759.2617,0.023245,0.025185,0.046488,0.023826,0.051975,-41207.5026,-78.9491,234.1711,-108872.0428,238.7474,244.5684,131.6576,254.9662,241.9398,-419715.4155,-28814.9239,0.039453,0.053427,0.035015,-1842362.52,-63591.7579,-3954406.814,0.02578,11.167,0.006377773,0.69229,0.69603,142.0548,4588.9465,111.1224,870.7948,31.476,18.3532,46.211,251.4644,152.452,408.9674,2302.5186,9183.3846,546.1976,1112.0155,81.7863,3480.0107,1741.3571,192.5081,1296.395864,922.2675985,1.0
2.8563,1585178.976,1.2996,-4.0145,0.17786,1.2725,0.49398,0.38222,0.28409,0.15116,-1.3619,0.47151,0.46006,0.025985,-215339.4587,-901170.0841,0.025489,0.027739,0.057324,0.029549,0.065228,-43006.9306,-144.7938,237.9603,-114657.7496,242.7557,248.3576,132.3859,258.7549,246.1659,-442863.1688,-29989.313,0.05624,0.067876,0.035557,-1943890.37,-66605.2361,-4170879.127,0.021444,12.006,0.006282661,0.69724,0.71769,142.7831,4784.6203,119.2077,905.0773,33.4458,19.4479,48.8311,272.7626,153.1803,425.8375,2386.7341,9561.6463,576.9304,1152.6193,86.2881,3622.782,1810.5341,200.608,1242.750233,784.8503875,1.0
1.5701,1577201.586,1.2995,-3.9656,0.23371,1.8611,0.82009,0.32445,0.51097,0.14466,-0.87028,-0.032642,0.33975,0.018823,-207197.8608,-868569.9417,0.020712,0.024038,0.042351,0.022701,0.045723,-41587.0586,-95.4718,235.3349,-110441.3178,239.8844,245.7324,131.8883,256.1336,243.1063,-426449.4745,-29040.8356,0.045785,0.057457,0.033879,-1874080.071,-64348.5978,-4021993.626,0.016187,15.549,0.006292158,0.59403,0.63726,142.2855,4604.5912,109.687,866.8941,31.1205,18.1371,45.7235,248.1573,152.6829,405.3617,2276.8118,9177.7007,535.4686,1115.214,80.9566,3476.3205,1734.2712,190.6664,1223.356541,886.1136842,1.0
1.0353,1570546.777,1.2205,-2.3516,0.67992,1.4234,-0.066652,0.43535,-0.078299,0.17389,-2.4871,-0.18654,0.31842,0.016909,-209104.6879,-876336.836,0.024861,0.022113,0.066425,0.019498,0.04346,-41978.8509,-119.3257,235.9469,-111460.6984,240.5703,246.3442,132.0094,256.7414,243.8106,-430473.3796,-29302.4664,0.037752,0.049459,0.032768,-1890716.015,-64945.6147,-4057515.958,0.020804,20.222,0.006185115,0.40531,0.63744,142.4067,4664.1904,112.3576,883.1437,31.8212,18.5908,46.857,254.4559,152.8039,413.8427,2329.1938,9325.764,549.2703,1131.7738,82.7594,3533.7272,1766.3717,194.7539,1143.787452,694.1415423,1.0
0.81197,1176664.785,1.3385,-2.903,1.0177,0.96509,0.35843,0.42078,0.00043904,0.15597,-2.4089,0.21137,0.41844,0.027524,-211329.2933,-885397.1246,0.032778,0.031892,0.069248,0.035311,0.076448,-42459.9282,-133.7543,236.6539,-112670.7532,241.3299,247.0511,132.148,257.4483,244.6195,-434995.8402,-29648.1861,0.054556,0.062467,0.035971,-1910117.626,-65668.3878,-4098881.879,0.030579,17.426,0.006039518,0.61144,0.6336,142.5452,4710.5563,113.6068,892.3009,32.17,18.7697,47.281,257.2804,152.9424,418.213,2354.1874,9420.4406,555.3354,1143.1359,83.6338,3569.6785,1784.6392,196.7967,1189.383319,684.8702565,1.0
1.2158,1368153.719,1.231,-2.7547,0.37187,2.0997,-0.32791,0.33224,-1.3452,0.15459,-1.7157,-0.25121,0.29725,0.01502,-208152.4166,-871832.0437,0.0252,0.022598,0.060307,0.020106,0.039433,-41881.7295,-118.5672,235.5935,-111015.3519,240.226,245.9907,131.94,256.3881,243.4623,-428435.8838,-29251.0296,0.029768,0.054766,0.032625,-1881068.998,-64738.2526,-4036945.369,0.01611,17.709,0.006199452,0.57418,0.61862,142.3372,4659.6468,112.8287,883.973,31.9118,18.5773,46.9454,255.5327,152.7344,414.6336,2335.4346,9325.1748,551.7503,1131.0881,82.9409,3533.8106,1767.8236,195.1287,1179.710597,751.7470438,1.0
-0.75064,1519170.428,1.3904,-1.9589,-0.36571,-1.3061,1.1305,0.21652,1.7034,0.2033,-0.8771,-2.75,0.28092,0.013865,-212060.8823,-888368.5637,0.014069,0.024268,0.030366,0.019875,0.051378,-42606.6402,-145.6205,236.8847,-113064.1798,241.5776,247.2819,132.1932,257.6791,244.8844,-436477.5974,-29750.9437,0.030937,0.053846,0.017848,-1916480.359,-65898.2903,-4112447.13,0.015689,25.74,0.005991833,0.49305,0.64209,142.5904,4725.5561,114.1881,895.2031,32.2917,18.8233,47.5118,258.3605,152.9876,419.6568,2362.1292,9450.7617,557.4844,1146.4871,83.9445,3581.1928,1790.4491,197.5079,1258.659351,658.7072609,1.0
-0.79397,1708053.675,1.4384,-1.7192,0.21207,-1.6696,1.0245,0.19817,2.1992,0.17858,-0.43298,-2.9423,0.28786,0.016975,-212607.801,-890429.1532,0.012491,0.022442,0.027444,0.020834,0.046019,-42744.0198,-175.1553,237.0451,-113376.156,241.7578,247.4423,132.2244,257.8395,245.0825,-437553.8472,-29852.0737,0.040303,0.042453,0.016163,-1920892.641,-66095.327,-4121853.861,0.016324,25.826,0.005948672,0.48776,0.63879,142.6216,4739.9233,114.7705,898.3043,32.4307,18.9013,47.6838,259.58,153.0188,421.2401,2371.2674,9481.3038,560.0521,1149.7919,84.2687,3592.8246,1796.5942,198.2504,1240.753695,649.3859769,1.0
-0.45843,1056468.366,1.3059,-0.84534,0.27321,-1.646,0.82109,0.24411,1.6752,0.18603,-0.9849,-2.7297,0.3061,0.016247,-211718.1898,-886703.1291,0.014243,0.021514,0.028158,0.016291,0.031775,-42595.4388,-171.219,236.7552,-112921.5477,241.4531,247.1524,132.1679,257.5496,244.7602,-435733.4311,-29756.1394,0.033403,0.042071,0.014904,-1912914.203,-65842.7311,-4104844.007,0.013777,25.45,0.005985919,0.54195,0.66136,142.5651,4724.0941,114.1474,895.4704,32.2936,18.8484,47.5108,258.6797,152.9623,419.8062,2363.9978,9450.4376,557.8901,1146.7626,83.9769,3581.1552,1790.9018,197.558,1249.898825,618.6895318,1.0
2.8696,1913246.785,1.1903,-0.63173,-0.15158,0.50863,-0.80811,0.39246,3.4838,0.21804,-2.4242,-0.13343,0.32402,0.017138,-200819.243,-841868.4935,0.023514,0.025956,0.049733,0.021381,0.047781,-40250.9603,-143.8342,233.2199,-107004.7607,237.6807,243.6171,131.4691,254.0144,240.7549,-413509.1006,-28066.7436,0.037094,0.056058,0.037743,-1816894.969,-62316.3868,-3900105.635,0.022203,22.31,0.006778442,0.42878,0.73949,141.8663,4508.8944,109.3635,854.6387,30.8772,18.0359,45.4559,247.5249,152.2635,400.9712,2256.5542,9019.7786,533.7885,1092.9382,80.2531,3417.9639,1709.2699,188.7635,761.3576607,460.5969265,1.0
2.562,1845205.738,1.2439,-0.93618,0.67587,0.57314,-0.24752,0.22962,3.8835,0.24265,-1.641,-0.79978,0.2319,0.020573,-200831.7401,-842217.015,0.013144,0.019402,0.028925,0.017189,0.035528,-40225.19,-122.4928,233.2471,-106989.436,237.6913,243.6444,131.4746,254.0417,240.7596,-413571.6171,-28046.6868,0.045169,0.042159,0.037442,-1817641.342,-62291.5444,-3901695.694,0.021166,22.883,0.006788364,0.42558,0.77936,141.8718,4500.1058,108.5502,851.6804,30.7178,17.882,45.194,245.8291,152.269,399.2088,2245.7144,8995.3498,530.2196,1090.7986,79.8452,3408.4408,1703.4828,187.8804,909.0864269,446.4570299,1.0
2.2512,1454283.087,1.2579,-1.9598,0.90192,0.449,-1.2419,0.31691,3.0587,0.19747,-2.3853,-0.87328,0.35701,0.022081,-202788.1703,-849883.6726,0.021774,0.026489,0.049561,0.029557,0.062029,-40734.3361,-134.6322,233.86,-108106.6839,238.3697,244.2572,131.5967,254.6545,241.4882,-417515.3024,-28428.6124,0.048177,0.056062,0.035767,-1834062.717,-63005.141,-3936715.469,0.02334,17.507,0.007883785,0.50868,0.68465,141.9939,4550.0571,109.9809,862.673,31.124,18.1875,45.8487,249.2714,152.3911,404.5419,2277.9878,9103.221,538.0457,1104.2559,80.9324,3449.6168,1725.2943,190.3928,869.3390014,512.1304031,1.0
-1.694,2129020.833,1.4073,-2.4629,-1.6357,0.75361,-0.46087,0.19805,-0.45532,0.19703,-1.0496,-1.2236,0.22414,0.014047,-240865.5189,-1006297.043,0.017039,0.01851,0.036031,0.018131,0.035663,-48780.3172,-157.6801,245.7395,-128683.9294,251.0353,256.1367,133.8734,266.534,254.9496,-495032.4539,-34193.7712,0.031257,0.038798,0.018085,-2168901.132,-75199.2185,-4650416.24,0.013759,29.652,0.004414426,0.25372,0.63919,144.2706,5290.1232,127.4699,1001.9236,36.1053,21.0976,53.1336,288.8427,154.6678,469.5568,2643.3484,10577.877,623.5744,1283.8036,93.8952,4008.2151,2003.866,220.9535,1466.42916,682.2828695,1.0
-2.1238,1093636.756,1.419,-1.807,-2.2336,0.32776,-0.22022,0.25251,-1.5647,0.113,-2.0437,-1.0497,0.29466,0.012716,-250389.0314,-1045651.089,0.020745,0.021164,0.044599,0.021996,0.047517,-50694.1669,-158.7086,248.5681,-133773.2448,254.0451,258.9653,134.391,269.3625,258.1312,-514510.3806,-35539.2458,0.02542,0.042706,0.025248,-2253096.544,-78158.5784,-4829781.704,0.014406,30.662,0.00405457,0.41556,0.62059,144.7882,5475.0341,132.3663,1037.7143,37.446,21.8714,55.075,299.9379,155.1854,486.5603,2739.2692,10952.5047,646.7373,1328.5304,97.3478,4150.3459,2075.4218,228.9931,1485.418989,719.6112068,1.0
-3.2476,725111.0477,1.4319,-2.4809,-1.6182,0.117,0.27789,0.37863,-1.1452,0.088559,-1.5582,-1.0085,0.28032,0.01597,-251609.3312,-1050134.564,0.024372,0.014109,0.055834,0.021721,0.043167,-51159.8675,-109.8648,248.8864,-134584.4367,254.4125,259.2837,134.4486,269.6812,258.5338,-516917.6738,-35917.5753,0.030226,0.03316,0.037103,-2262687.03,-78749.7371,-4850205.844,0.017156,28.65,0.00394347,0.54385,0.5862,144.8458,5510.7465,133.2367,1045.7256,37.6944,21.9688,55.4367,301.8338,155.243,490.0228,2762.9137,11029.7706,650.1987,1340.7173,97.9978,4179.8169,2091.2144,230.585,1488.897755,765.9376467,1.0
1.2545,1318880.945,1.2715,-1.3309,0.66502,2.8688,0.095647,0.21359,1.109,0.14818,-1.3887,-0.13379,0.18648,0.014226,-182623.9962,-767076.5626,0.015956,0.015018,0.030378,0.014045,0.026168,-36455.962,-159.2747,227.0873,-97197.0337,231.1385,237.4845,130.2171,247.8818,233.7953,-376457.32,-25363.0036,0.027127,0.027508,0.017017,-1656647.808,-56531.3533,-3558284.058,0.014511,17.065,0.008288008,0.45493,0.72199,140.6143,4148.5743,100.3876,786.756,28.3995,16.6392,41.7811,227.4287,151.0115,369.0306,2077.8934,8301.4357,491.0368,1006.6656,73.8392,3145.8411,1573.4731,173.6983,1050.394364,600.6539016,1.0
2.1169,1441857.036,1.2269,-1.9296,0.98188,2.9268,-0.14341,0.2612,2.261,0.15891,-0.88537,0.23046,0.22835,0.018446,-182583.5955,-767040.9076,0.016579,0.016453,0.032135,0.017206,0.032763,-36402.0382,-134.0852,227.0837,-97142.7689,231.1314,237.481,130.2164,247.8784,233.7782,-376424.3372,-25312.7069,0.032614,0.033603,0.017225,-1656571.24,-56471.9614,-3558118.749,0.017822,17.636,0.008330381,0.45118,0.76904,140.6136,4149.1394,100.479,787.4237,28.4451,16.5852,41.8288,227.9967,151.0108,369.5442,2080.8764,8305.8693,492.1604,1006.5812,73.948,3147.6335,1574.7604,173.9607,1034.208091,533.1136919,1.0
1.7316,1626588.093,1.232,-1.5456,1.1952,2.7405,-0.64791,0.41124,1.6273,0.1788,-0.18083,-0.080786,0.30768,0.018184,-179670.9518,-753979.6301,0.022645,0.020307,0.054033,0.019164,0.045265,-36012.4522,-77.9301,225.9899,-95736.9812,230.0306,236.3874,129.9841,246.7875,232.6425,-370306.0514,-25074.6786,0.038484,0.045732,0.020967,-1628574.319,-55728.2482,-3498344.056,0.016902,15.33,0.008340531,0.62721,0.77186,140.3814,4116.7221,100.1001,783.9256,28.4007,16.7714,42.1469,229.7137,150.7787,368.252,2078.1935,8253.6233,491.9875,1000.9256,73.7814,3128.0417,1567.4111,173.3594,1110.589491,644.9773335,1.0
