RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,class
0.32538,0.7233,0.005614298,20.923,19.3936,48.864,203.2677,2433.4192,153.3225,3678.1843,33.2357,920.4132,431.8254,266.1645,142.9253,9705.659,574.6574,86.3999,4847.2601,1840.6409,117.4589,1177.4396,2474.680836,1052.028906,530.1320949,4063.801371,0.015619,0.023695,0.031199,132.5281,-30640.7717,0.033573,-119.7738,0.015861,-43837.4512,-910738.631,-6.3328,259.4057,0.01577,0.011934,238.6108,-116079.5672,-217568.9524,-447704.8694,-2.5354,243.4413,-1964376.777,-161.9756,246.8633,0.013333,-4214546.22,0.030303,249.008,-67719.6907,0.012852,36.0968,1.0
0.64741,0.72248,0.008018442,15.577,17.3589,42.8093,171.7164,2039.9278,152.7568,3243.8274,27.9646,797.2866,367.3412,225.1612,142.341,8678.8489,474.1479,72.1638,4564.9359,1598.8159,100.5658,1094.1543,2638.993536,1095.70526,600.7087065,4054.936302,0.017871,0.033632,0.03932,131.9426,-28957.6666,0.034883,-28.6846,0.01457,-41443.7231,-880413.0102,80.1265,257.4226,0.017825,0.01657,236.1721,-111394.3874,-209574.4455,-430515.8878,64.5412,239.9517,-1899132.616,-63.3134,243.3982,0.014139,-4070305.38,0.02969,246.5626,-64577.284,0.020774,114.1374,1.0
0.49392,0.69601,0.006238877,19.695,19.8039,49.9199,207.3931,2484.674,153.5909,3751.0814,33.9121,939.0832,440.5797,271.8794,143.1937,9897.6234,586.2284,88.1743,4940.6186,1877.8747,119.8365,1201.5429,2450.943695,1040.527885,596.5917789,4183.919985,0.015345,0.030455,0.034796,132.7965,-31338.1442,0.030146,-111.8804,0.012748,-44807.3648,-929071.9925,22.3243,260.8039,0.014977,0.015203,240.0083,-118521.0047,-222041.0772,-456842.9452,17.248,244.9399,-2003624.723,-134.944,248.4505,0.012667,-4298197.081,0.033066,250.4056,-69175.0273,0.016292,44.7528,1.0
0.37209,0.79945,0.004808549,17.875,20.4897,51.5974,214.3325,2563.7249,154.2431,3889.9299,35.021,972.1499,455.4734,279.9923,143.8459,10265.8824,604.3537,91.0787,5134.6831,1944.3864,123.6924,1246.2127,1768.000598,1220.773613,413.7350847,2877.676129,0.012156,0.027741,0.023462,133.4486,-32946.4422,0.021846,-120.0981,0.014391,-47066.0147,-975100.6742,14.4616,264.2498,0.013278,0.014596,243.4553,-124465.4059,-233159.5292,-479447.5238,8.1578,248.5811,-2102144.669,-145.7221,252.3251,0.0088919,-4508175.007,0.02579,253.8525,-72655.0147,0.013783,40.1343,0.0
0.36585,0.79509,0.004861382,18.723,20.413,51.5008,214.0292,2559.9884,154.2058,3882.007,34.981,970.3545,454.8488,279.7475,143.8086,10244.7187,604.2685,90.9575,5122.6256,1940.7632,123.5262,1242.7274,1728.669472,1263.640756,472.6526236,3153.299262,0.014888,0.030306,0.030994,133.4114,-32798.5289,0.030072,-122.0418,0.013429,-46875.8717,-972410.3369,22.514,264.0501,0.015491,0.014519,243.2556,-124060.2075,-232480.5396,-478102.1104,17.935,248.3666,-2096387.081,-137.2447,252.0911,0.01448,-4495906.8,0.02747,253.6529,-72390.4008,0.013687,37.8659,0.0
0.37052,0.7657,0.004827373,20.53,20.3475,51.2305,213.1948,2549.716,154.16,3870.3609,34.8416,967.1055,453.1016,278.5732,143.7628,10214.611,601.3527,90.5938,5111.1995,1934.2952,123.0927,1239.7741,1624.863897,1261.11688,587.7021388,3001.54821,0.014707,0.034908,0.039542,133.3656,-32847.0611,0.026513,-127.3662,0.016186,-46889.4315,-969114.4165,20.3616,263.8058,0.01901,0.015682,243.0112,-123816.4235,-231829.4206,-476581.5104,33.2873,248.1239,-2089333.291,-139.5011,251.8663,0.017448,-4480873.642,0.03537,253.4085,-72327.2485,0.016725,32.4964,0.0
0.59089,0.69205,0.008107194,18.577,16.6146,41.8809,174.2276,2081.9225,151.1787,3163.7877,28.4777,790.2184,370.2743,227.7494,140.7815,8350.2069,491.6032,74.0365,4179.5282,1580.6328,100.6126,1012.5264,2226.906713,1061.756507,473.2741614,2671.157449,0.019675,0.045963,0.060627,130.3842,-25645.3294,0.042796,-108.1728,0.019984,-36862.9754,-776679.8763,-0.82573,248.6859,0.029842,0.021876,227.891,-98375.3979,-184890.7547,-381067.3078,-10.0053,231.9699,-1677228.409,-145.1816,234.6813,0.01818,-3602188.858,0.047778,238.2882,-57191.8065,0.027368,36.1927,1.0
0.67128,0.69206,0.008053571,15.782,16.7157,42.418,176.0438,2102.1107,151.339,3192.6092,28.7598,797.4995,373.9362,229.8364,140.9418,8425.798,496.9096,74.8067,4214.7716,1595.2698,101.2329,1020.7667,2320.890763,1105.815035,495.4427776,2906.993363,0.01888,0.050014,0.06002,130.5446,-25787.0762,0.041852,-86.2196,0.023386,-37119.5166,-786000.4001,33.5487,249.4635,0.029139,0.023779,228.6685,-99347.2051,-186948.449,-385498.649,27.7573,232.7665,-1697200.935,-111.1442,235.4826,0.018331,-3644798.714,0.046173,239.0658,-57670.2953,0.031048,58.6865,1.0
0.70388,0.70522,0.008258025,13.521,16.5447,41.7299,173.6833,2072.677,151.23,3157.0906,28.4105,787.8522,369.0794,227.0584,140.8327,8333.6094,489.5228,73.8187,4174.2905,1576.1399,100.471,1009.5991,2233.887381,1008.973608,485.3734409,2816.906996,0.019472,0.059499,0.071315,130.4355,-25502.1583,0.04173,-81.5986,0.024424,-36733.0118,-779690.3071,44.8642,248.9377,0.033347,0.029198,228.1412,-98494.7333,-185395.8697,-382288.4611,41.3828,232.1883,-1683677.604,-99.744,234.877,0.02785,-3615928.817,0.048919,238.5387,-57135.0738,0.025251,63.9801,1.0
0.52382,0.72967,0.00445595,13.225,21.2504,53.5248,222.6618,2656.4903,154.9347,4041.8116,36.4042,1008.9661,472.9252,291.1685,144.5374,10668.0732,627.8948,94.6404,5339.4539,2018.5056,128.6348,1291.9061,3109.349391,1209.085895,682.1836015,3861.584625,0.017219,0.041784,0.04451,134.1402,-34268.7917,0.034132,-67.3193,0.016129,-49073.9468,-1026471.625,70.1781,267.9909,0.021311,0.016419,247.1942,-130606.6752,-245195.761,-504376.0238,66.881,252.484,-2212061.497,-93.2856,256.4013,0.016666,-4742343.443,0.034269,257.5919,-76003.4086,0.022648,95.932,1.0
0.6361,0.70885,0.005015555,11.068,21.9917,54.5463,226.0483,2679.2534,155.0426,4061.4712,37.1219,1014.6052,478.6772,297.0212,144.6454,10717.944,643.9189,96.0376,5353.4225,2029.9228,131.6513,1288.6376,3045.269942,1193.497792,680.701195,3890.494202,0.018864,0.037849,0.039075,134.2481,-33703.1788,0.036551,-61.3129,0.017704,-48544.0617,-1034757.547,86.297,268.6291,0.018379,0.020675,247.8315,-130707.3859,-246618.967,-507954.0418,93.0705,253.0776,-2229773.123,-72.1751,256.9381,0.019762,-4780073.942,0.036329,258.2306,-75650.3102,0.01982,97.0207,1.0
0.7403,0.78348,0.004801378,6.712,17.4824,43.8287,175.5799,2076.9938,153.1669,3310.7774,27.8256,813.4696,374.6136,220.3282,142.7412,8894.0872,485.1526,73.3186,4773.9577,1629.7689,100.2374,1192.3197,3151.662049,1113.372261,822.1848024,3831.46497,0.015589,0.031645,0.037826,132.3423,-31726.6035,0.031478,-18.7329,0.01768,-44783.3576,-909727.557,103.4663,260.8999,0.018959,0.016304,239.443,-116957.4328,-218065.364,-446279.3296,96.2218,241.9695,-1961741.695,-42.0082,246.292,0.018887,-4201086.058,0.038916,249.824,-68749.8101,0.019825,121.1555,1.0
0.50978,0.58151,0.004844593,17.402,20.3122,51.2347,212.972,2550.1509,154.1154,3866.0082,34.7953,966.5194,452.6677,278.4817,143.7182,10202.4819,600.101,90.5077,5101.7585,1932.9855,122.8736,1240.1484,2622.765856,1481.345894,820.359585,3880.589285,0.020471,0.04931,0.043458,133.321,-32766.3475,0.037048,-162.6682,0.021465,-46768.0332,-965908.438,-16.8981,263.5685,0.02239,0.024518,242.7741,-123433.7933,-231042.8931,-475037.9085,23.8473,247.8779,-2082472.026,-176.0259,251.5952,0.023676,-4466254.435,0.044486,253.1713,-72117.8695,0.026991,-3.8857,1.0
0.45109,0.57905,0.004702189,18.418,20.559,51.8218,215.4804,2580.1567,154.2497,3908.0259,35.2056,977.3072,458.0104,281.8815,143.8525,10313.2099,608.28,91.5678,5156.0274,1954.4793,124.2619,1252.4099,2397.205316,1440.188919,814.3764502,3656.165511,0.023146,0.061429,0.064776,133.4553,-33197.1902,0.051558,-109.9382,0.027164,-47351.5549,-975584.8065,26.1806,264.2845,0.026554,0.028824,243.4899,-124792.6156,-233500.7926,-479945.8429,25.0172,248.6594,-2103180.524,-134.8887,252.4417,0.02605,-4510382.369,0.062673,253.8872,-72958.6948,0.028128,50.6871,1.0
0.55182,0.57581,0.005109073,14.996,20.0012,50.3847,209.5979,2506.0571,153.9064,3802.5345,34.2554,950.2626,445.3584,274.0073,143.5092,10035.2485,591.2638,89.0627,5019.4675,1900.6331,120.9984,1217.4129,2797.436813,1473.833183,827.7795655,3914.124875,0.014453,0.043944,0.045938,133.112,-32026.1521,0.032733,-121.4315,0.018003,-45791.8622,-951054.9282,4.5788,262.4599,0.02206,0.021889,241.6653,-121270.0245,-227290.1769,-467504.4628,6.8002,246.669,-2050681.032,-156.0,250.2925,0.016832,-4398503.292,0.04007,252.0626,-70742.0147,0.027367,36.8168,1.0
0.69229,0.69603,0.006377773,11.167,18.3532,46.211,192.5081,2302.5186,152.452,3480.0107,31.476,870.7948,408.9674,251.4644,142.0548,9183.3846,546.1976,81.7863,4588.9465,1741.3571,111.1224,1112.0155,3049.457558,1296.395864,922.2675985,3978.298911,0.01851,0.051975,0.053427,131.6576,-28814.9239,0.039453,-78.9491,0.023245,-41207.5026,-853759.2617,44.2235,254.9662,0.025185,0.023826,234.1711,-108872.0428,-204002.4492,-419715.4155,60.7796,238.7474,-1842362.52,-108.047,241.9398,0.02578,-3954406.814,0.046488,244.5684,-63591.7579,0.035015,72.9499,1.0
0.69724,0.71769,0.006282661,12.006,19.4479,48.8311,200.608,2386.7341,153.1803,3622.782,33.4458,905.0773,425.8375,272.7626,142.7831,9561.6463,576.9304,86.2881,4784.6203,1810.5341,119.2077,1152.6193,2991.165338,1242.750233,784.8503875,3848.105843,0.025985,0.065228,0.067876,132.3859,-29989.313,0.05624,-144.7938,0.025489,-43006.9306,-901170.0841,17.3794,258.7549,0.027739,0.029549,237.9603,-114657.7496,-215339.4587,-442863.1688,44.7032,242.7557,-1943890.37,-145.0242,246.1659,0.021444,-4170879.127,0.057324,248.3576,-66605.2361,0.035557,29.5724,1.0
0.59403,0.63726,0.006292158,15.549,18.1371,45.7235,190.6664,2276.8118,152.6829,3476.3205,31.1205,866.8941,405.3617,248.1573,142.2855,9177.7007,535.4686,80.9566,4604.5912,1734.2712,109.687,1115.214,2842.299654,1223.356541,886.1136842,3866.342568,0.018823,0.045723,0.057457,131.8883,-29040.8356,0.045785,-95.4718,0.020712,-41587.0586,-868569.9417,27.5625,256.1336,0.024038,0.022701,235.3349,-110441.3178,-207197.8608,-426449.4745,11.3752,239.8844,-1874080.071,-123.9052,243.1063,0.016187,-4021993.626,0.042351,245.7324,-64348.5978,0.033879,55.4977,1.0
0.40531,0.63744,0.006185115,20.222,18.5908,46.857,194.7539,2329.1938,152.8039,3533.7272,31.8212,883.1437,413.8427,254.4559,142.4067,9325.764,549.2703,82.7594,4664.1904,1766.3717,112.3576,1131.7738,2718.215991,1143.787452,694.1415423,3712.708034,0.016909,0.04346,0.049459,132.0094,-29302.4664,0.037752,-119.3257,0.024861,-41978.8509,-876336.836,6.6716,256.7414,0.022113,0.019498,235.9469,-111460.6984,-209104.6879,-430473.3796,1.3869,240.5703,-1890716.015,-146.0461,243.8106,0.020804,-4057515.958,0.066425,246.3442,-64945.6147,0.032768,33.3507,1.0
0.61144,0.6336,0.006039518,17.426,18.7697,47.281,196.7967,2354.1874,152.9424,3569.6785,32.17,892.3009,418.213,257.2804,142.5452,9420.4406,555.3354,83.6338,4710.5563,1784.6392,113.6068,1143.1359,2659.714846,1189.383319,684.8702565,3732.088786,0.027524,0.076448,0.062467,132.148,-29648.1861,0.054556,-133.7543,0.032778,-42459.9282,-885397.1246,-3.5501,257.4483,0.031892,0.035311,236.6539,-112670.7532,-211329.2933,-434995.8402,11.8995,241.3299,-1910117.626,-156.9066,244.6195,0.030579,-4098881.879,0.069248,247.0511,-65668.3878,0.035971,19.6669,1.0
0.57418,0.61862,0.006199452,17.709,18.5773,46.9454,195.1287,2335.4346,152.7344,3533.8106,31.9118,883.973,414.6336,255.5327,142.3372,9325.1748,551.7503,82.9409,4659.6468,1767.8236,112.8287,1131.0881,2659.406375,1179.710597,751.7470438,3738.721192,0.01502,0.039433,0.054766,131.94,-29251.0296,0.029768,-118.5672,0.0252,-41881.7295,-871832.0437,1.2892,256.3881,0.022598,0.020106,235.5935,-111015.3519,-208152.4166,-428435.8838,-3.1424,240.226,-1881068.998,-151.242,243.4623,0.01611,-4036945.369,0.060307,245.9907,-64738.2526,0.032625,34.1571,1.0
0.49305,0.64209,0.005991833,25.74,18.8233,47.5118,197.5079,2362.1292,152.9876,3581.1928,32.2917,895.2031,419.6568,258.3605,142.5904,9450.7617,557.4844,83.9445,4725.5561,1790.4491,114.1881,1146.4871,2070.982691,1258.659351,658.7072609,3405.589571,0.013865,0.051378,0.053846,132.1932,-29750.9437,0.030937,-145.6205,0.014069,-42606.6402,-888368.5637,-15.5681,257.6791,0.024268,0.019875,236.8847,-113064.1798,-212060.8823,-436477.5974,-23.3108,241.5776,-1916480.359,-168.8244,244.8844,0.015689,-4112447.13,0.030366,247.2819,-65898.2903,0.017848,7.8837,1.0
0.48776,0.63879,0.005948672,25.826,18.9013,47.6838,198.2504,2371.2674,153.0188,3592.8246,32.4307,898.3043,421.2401,259.58,142.6216,9481.3038,560.0521,84.2687,4739.9233,1796.5942,114.7705,1149.7919,1899.299255,1240.753695,649.3859769,3227.330776,0.016975,0.046019,0.042453,132.2244,-29852.0737,0.040303,-175.1553,0.012491,-42744.0198,-890429.1532,-42.6323,257.8395,0.022442,0.020834,237.0451,-113376.156,-212607.801,-437553.8472,0.49402,241.7578,-1920892.641,-194.7904,245.0825,0.016324,-4121853.861,0.027444,247.4423,-66095.327,0.016163,-21.0807,1.0
0.54195,0.66136,0.005985919,25.45,18.8484,47.5108,197.558,2363.9978,152.9623,3581.1552,32.2936,895.4704,419.8062,258.6797,142.5651,9450.4376,557.8901,83.9769,4724.0941,1790.9018,114.1474,1146.7626,2134.771557,1249.898825,618.6895318,3481.72886,0.016247,0.031775,0.042071,132.1679,-29756.1394,0.033403,-171.219,0.014243,-42595.4388,-886703.1291,-41.5236,257.5496,0.021514,0.016291,236.7552,-112921.5477,-211718.1898,-435733.4311,-48.02,241.4531,-1912914.203,-195.1501,244.7602,0.013777,-4104844.007,0.028158,247.1524,-65842.7311,0.014904,-16.9185,1.0
0.42878,0.73949,0.006778442,22.31,18.0359,45.4559,188.7635,2256.5542,152.2635,3417.9639,30.8772,854.6387,400.9712,247.5249,141.8663,9019.7786,533.7885,80.2531,4508.8944,1709.2699,109.3635,1092.9382,2417.508533,761.3576607,460.5969265,3249.677457,0.017138,0.047781,0.056058,131.4691,-28066.7436,0.037094,-143.8342,0.023514,-40250.9603,-841868.4935,-7.2987,254.0144,0.025956,0.021381,233.2199,-107004.7607,-200819.243,-413509.1006,17.2215,237.6807,-1816894.969,-157.4645,240.7549,0.022203,-3900105.635,0.049733,243.6171,-62316.3868,0.037743,6.0069,1.0
0.42558,0.77936,0.006788364,22.883,17.882,45.194,187.8804,2245.7144,152.269,3408.4408,30.7178,851.6804,399.2088,245.8291,141.8718,8995.3498,530.2196,79.8452,4500.1058,1703.4828,108.5502,1090.7986,2535.165294,909.0864269,446.4570299,3560.414675,0.020573,0.035528,0.042159,131.4746,-28046.6868,0.045169,-122.4928,0.013144,-40225.19,-842217.015,-11.7518,254.0417,0.019402,0.017189,233.2471,-106989.436,-200831.7401,-413571.6171,-6.3273,237.6913,-1817641.342,-161.3844,240.7596,0.021166,-3901695.694,0.028925,243.6444,-62291.5444,0.037442,27.364,1.0
0.50868,0.68465,0.007883785,17.507,18.1875,45.8487,190.3928,2277.9878,152.3911,3449.6168,31.124,862.673,404.5419,249.2714,141.9939,9103.221,538.0457,80.9324,4550.0571,1725.2943,109.9809,1104.2559,2572.064132,869.3390014,512.1304031,3295.361696,0.022081,0.062029,0.056062,131.5967,-28428.6124,0.048177,-134.6322,0.021774,-40734.3361,-849883.6726,-22.0503,254.6545,0.026489,0.029557,233.86,-108106.6839,-202788.1703,-417515.3024,7.7088,238.3697,-1834062.717,-172.7644,241.4882,0.02334,-3936715.469,0.049561,244.2572,-63005.141,0.035767,16.0456,1.0
0.25372,0.63919,0.004414426,29.652,21.0976,53.1336,220.9535,2643.3484,154.6678,4008.2151,36.1053,1001.9236,469.5568,288.8427,144.2706,10577.877,623.5744,93.8952,5290.1232,2003.866,127.4699,1283.8036,1635.091423,1466.42916,682.2828695,3397.068513,0.014047,0.035663,0.038798,133.8734,-34193.7712,0.031257,-157.6801,0.017039,-48780.3172,-1006297.043,-6.5193,266.534,0.01851,0.018131,245.7395,-128683.9294,-240865.5189,-495032.4539,11.3652,251.0353,-2168901.132,-169.1121,254.9496,0.013759,-4650416.24,0.036031,256.1367,-75199.2185,0.018085,4.9821,1.0
0.41556,0.62059,0.00405457,30.662,21.8714,55.075,228.9931,2739.2692,155.1854,4150.3459,37.446,1037.7143,486.5603,299.9379,144.7882,10952.5047,646.7373,97.3478,5475.0341,2075.4218,132.3663,1328.5304,2028.223458,1485.418989,719.6112068,3273.066062,0.012716,0.047517,0.042706,134.391,-35539.2458,0.02542,-158.7086,0.020745,-50694.1669,-1045651.089,-0.58947,269.3625,0.021164,0.021996,248.5681,-133773.2448,-250389.0314,-514510.3806,5.354,254.0451,-2253096.544,-165.8291,258.1312,0.014406,-4829781.704,0.044599,258.9653,-78158.5784,0.025248,7.2059,1.0
0.54385,0.5862,0.00394347,28.65,21.9688,55.4367,230.585,2762.9137,155.243,4179.8169,37.6944,1045.7256,490.0228,301.8338,144.8458,11029.7706,650.1987,97.9978,5510.7465,2091.2144,133.2367,1340.7173,1829.89139,1488.897755,765.9376467,3142.756166,0.01597,0.043167,0.03316,134.4486,-35917.5753,0.030226,-109.8648,0.024372,-51159.8675,-1050134.564,23.7803,269.6812,0.014109,0.021721,248.8864,-134584.4367,-251609.3312,-516917.6738,21.3179,254.4125,-2262687.03,-142.4967,258.5338,0.017156,-4850205.844,0.055834,259.2837,-78749.7371,0.037103,56.2778,1.0
0.45493,0.72199,0.008288008,17.065,16.6392,41.7811,173.6983,2077.8934,151.0115,3145.8411,28.3995,786.756,369.0306,227.4287,140.6143,8301.4357,491.0368,73.8392,4148.5743,1573.4731,100.3876,1006.6656,2783.387318,1050.394364,600.6539016,3405.311546,0.014226,0.026168,0.027508,130.2171,-25363.0036,0.027127,-159.2747,0.015956,-36455.962,-767076.5626,-14.6282,247.8818,0.015018,0.014045,227.0873,-97197.0337,-182623.9962,-376457.32,-0.4608,231.1385,-1656647.808,-158.7113,233.7953,0.014511,-3558284.058,0.030378,237.4845,-56531.3533,0.017017,-15.3653,1.0
0.45118,0.76904,0.008330381,17.636,16.5852,41.8288,173.9607,2080.8764,151.0108,3147.6335,28.4451,787.4237,369.5442,227.9967,140.6136,8305.8693,492.1604,73.948,4149.1394,1574.7604,100.479,1006.5812,2713.363462,1034.208091,533.1136919,3192.920372,0.018446,0.032763,0.033603,130.2164,-25312.7069,0.032614,-134.0852,0.016579,-36402.0382,-767040.9076,1.1323,247.8784,0.016453,0.017206,227.0837,-97142.7689,-182583.5955,-376424.3372,14.7729,231.1314,-1656571.24,-143.0909,233.7782,0.017822,-3558118.749,0.032135,237.481,-56471.9614,0.017225,9.4791,1.0
0.62721,0.77186,0.008340531,15.33,16.7714,42.1469,173.3594,2078.1935,150.7787,3128.0417,28.4007,783.9256,368.252,229.7137,140.3814,8253.6233,491.9875,73.7814,4116.7221,1567.4111,100.1001,1000.9256,2874.522377,1110.589491,644.9773335,3389.496992,0.018184,0.045265,0.045732,129.9841,-25074.6786,0.038484,-77.9301,0.022645,-36012.4522,-753979.6301,23.1553,246.7875,0.020307,0.019164,225.9899,-95736.9812,-179670.9518,-370306.0514,18.0891,230.0306,-1628574.319,-129.3495,232.6425,0.016902,-3498344.056,0.054033,236.3874,-55728.2482,0.020967,66.9321,1.0
0.61151,0.7121,0.011638908,15.325,19.3946,47.8478,198.8527,2374.4637,153.1292,3606.3632,32.5754,900.8925,422.4373,262.2399,142.7319,9518.1365,561.8395,84.5853,4763.3612,1802.0014,115.3398,1152.7264,2583.296446,1420.968685,726.74683,3708.586255,0.012076,0.050998,0.054612,132.3347,-30007.8405,0.026075,-120.2989,0.014817,-42979.2747,-897760.3923,-24.1445,258.4335,0.021842,0.020215,237.6389,-114252.9743,-214354.9944,-441079.1673,-1.7582,242.3771,-1936589.852,-176.8737,245.7451,0.015862,-4155313.879,0.036649,248.0361,-66518.3081,0.023802,25.057,0.0
0.51269,0.674,0.011112851,13.426,19.4588,49.0256,203.7574,2437.7284,153.4113,3691.0828,33.3094,923.087,432.9144,266.8144,143.0141,9740.3039,575.7601,86.6146,4867.8826,1846.1225,117.6673,1181.3833,2888.557701,1636.826889,740.4099686,3873.023456,0.0073992,0.014561,0.020731,132.6169,-30822.7152,0.014292,-164.2996,0.0065135,-44099.2286,-916750.5835,-9.5038,259.8658,0.009185,0.0072476,239.0713,-116830.2274,-219006.9514,-450615.605,-15.7759,243.9212,-1977248.195,-165.5032,247.3765,0.0090759,-4241989.568,0.014948,249.4685,-68139.5665,0.013864,-7.1163,0.0
0.67909,0.70358,0.006754317,11.057,20.0219,50.4553,204.9069,2364.2725,153.2845,3589.6454,34.5712,895.2595,429.4361,281.0528,142.8871,9475.924,617.3051,88.8092,4740.5927,1792.1163,118.2363,1155.6154,2455.88207,1384.748256,682.9401146,3606.493448,0.011378,0.027956,0.027313,132.4897,-28415.9304,0.024862,-54.9918,0.011554,-41400.8305,-908389.7975,67.5278,259.4784,0.014426,0.01367,238.6803,-113647.3272,-216303.9266,-445591.6968,72.3441,243.1999,-1959310.333,-74.838,246.435,0.015187,-4203693.371,0.02522,249.0797,-65096.3611,0.017589,84.8869,0.0
0.42484,0.78023,0.005471714,18.307,19.556,49.2153,204.7399,2449.2044,153.5075,3711.1437,33.4718,927.8826,435.0516,268.016,143.1103,9793.5412,578.273,87.0168,4895.9232,1855.7542,118.3063,1187.9275,2926.407662,1263.427972,810.4722967,3561.726445,0.012524,0.028249,0.023302,132.7131,-31052.0597,0.024934,-164.8892,0.0125,-44421.6538,-923318.6542,-13.2208,260.3664,0.011986,0.013874,239.572,-117682.3491,-220594.8597,-453843.2707,-9.0394,244.4507,-1991309.311,-169.4301,247.9402,0.014144,-4271962.557,0.024717,249.9692,-68638.9271,0.011363,-8.533,1.0
0.40497,0.79762,0.005402546,18.699,19.5865,49.3342,205.2256,2454.5561,153.5714,3722.6982,33.5451,930.4722,436.1186,268.37,143.1742,9824.4188,579.2249,87.2203,4913.4057,1860.9952,118.4204,1191.9299,2922.206364,1245.919469,804.3614238,3635.645566,0.014087,0.041493,0.030323,132.777,-31228.2822,0.029979,-148.5888,0.018084,-44660.849,-927708.0853,-31.6175,260.6999,0.015345,0.020261,239.9055,-118266.2517,-221663.6076,-455996.0896,-16.1085,244.8027,-2000705.948,-187.8005,248.3183,0.014229,-4291991.103,0.039731,250.3027,-68992.1149,0.01917,7.9864,1.0
0.34722,0.76831,0.005598898,20.474,19.3321,48.7152,202.4128,2420.8532,153.3551,3670.6678,33.0774,917.5431,430.1054,264.5999,142.9579,9686.992,571.4621,86.0147,4844.1303,1835.1305,116.8584,1175.1744,3057.810113,1246.041244,826.78388,3657.141546,0.012612,0.026582,0.030636,132.5607,-30689.5956,0.031362,-158.148,0.012783,-43906.7908,-912936.9607,-20.0032,259.575,0.015042,0.012113,238.7806,-116325.0282,-218071.1636,-448682.7317,-9.1981,243.6043,-1969083.68,-175.347,247.0445,0.01606,-4224586.76,0.029589,249.1778,-67847.7236,0.015586,-2.4713,1.0
0.39639,0.67845,0.006454914,17.662,19.1534,48.2976,201.0053,2406.333,153.2054,3642.7762,32.8643,911.1084,427.1555,262.962,142.8082,9612.7727,567.5907,85.4251,4803.7578,1822.111,116.1118,1166.8067,3309.311631,1174.987238,669.014133,3982.629101,0.014259,0.027608,0.028144,132.411,-30360.5905,0.029099,-143.0669,0.01437,-43438.8273,-902848.6125,-6.1696,258.7997,0.015524,0.014097,238.0051,-115047.6378,-215641.6416,-443752.2079,1.8069,242.7889,-1947484.513,-161.0732,246.1749,0.014795,-4178542.218,0.027044,248.4024,-67113.2485,0.014003,11.8599,0.0
0.35445,0.66426,0.005803043,17.627,19.0169,47.9865,199.497,2386.4514,153.134,3618.3582,32.6085,904.4894,423.941,260.9542,142.7367,9548.9697,563.0905,84.7836,4775.2884,1808.9983,115.1618,1158.7188,3136.200123,1163.098258,677.4827905,3455.399045,0.01392,0.027199,0.031771,132.3395,-30182.0182,0.025136,-170.8946,0.015884,-43186.3833,-898072.9598,-28.8982,258.4308,0.01574,0.013627,237.6364,-114418.3365,-214487.5496,-441348.4041,-12.8165,242.3896,-1937259.464,-183.4353,245.7599,0.014285,-4156745.941,0.027874,248.0336,-66734.4382,0.01276,-16.2466,0.0
