tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_meanValue_dec_17,tqwt_meanValue_dec_27,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_10,tqwt_meanValue_dec_3,tqwt_entropy_log_dec_28,tqwt_meanValue_dec_6,tqwt_meanValue_dec_34,tqwt_meanValue_dec_31,tqwt_skewnessValue_dec_36,tqwt_meanValue_dec_20,tqwt_meanValue_dec_26,tqwt_entropy_log_dec_13,tqwt_meanValue_dec_15,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_10,tqwt_meanValue_dec_9,tqwt_minValue_dec_16,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_30,tqwt_meanValue_dec_33,tqwt_entropy_log_dec_32,tqwt_meanValue_dec_28,tqwt_entropy_shannon_dec_16,tqwt_energy_dec_17,tqwt_meanValue_dec_16,tqwt_meanValue_dec_21,tqwt_maxValue_dec_17,tqwt_meanValue_dec_11,tqwt_meanValue_dec_23,tqwt_meanValue_dec_13,tqwt_entropy_shannon_dec_22,tqwt_entropy_shannon_dec_21,tqwt_entropy_log_dec_31,tqwt_meanValue_dec_12,tqwt_skewnessValue_dec_35,tqwt_meanValue_dec_1,tqwt_meanValue_dec_32,tqwt_energy_dec_18,tqwt_meanValue_dec_24,tqwt_entropy_log_dec_14,tqwt_maxValue_dec_18,tqwt_minValue_dec_14,tqwt_minValue_dec_18,tqwt_stdValue_dec_16,tqwt_meanValue_dec_29,tqwt_meanValue_dec_19,tqwt_meanValue_dec_14,tqwt_meanValue_dec_25,tqwt_meanValue_dec_18,tqwt_kurtosisValue_dec_36,tqwt_stdValue_dec_15,tqwt_meanValue_dec_35,tqwt_stdValue_dec_17,tqwt_meanValue_dec_2,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_meanValue_dec_22,tqwt_entropy_shannon_dec_20,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_meanValue_dec_5,tqwt_meanValue_dec_4,tqwt_minValue_dec_15,tqwt_meanValue_dec_30,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,class
0.52496,-3174.1033,3.93e-19,2.7e-20,-2251.5035,-247981.1429,-1.4200000000000002e-21,-10511.717,4.040000000000001e-21,1.21e-20,-1.19e-19,0.12067,4.07e-19,-3.49e-19,-76537.7612,1.82e-20,-2839.4304,-1.2200000000000001e-21,1.47e-20,-0.9606,0.98472,-5617.3594,-7024.7549,-2.42e-19,-3865.7239,4.86e-20,1537.1235,0.19106,-1.23e-19,1.09e-18,1.0353,5.110000000000001e-21,-1.64e-18,-2.08e-19,177.5702,612.7295,-5280.7971,-5.2600000000000004e-21,0.49311,-4.72e-22,4.13e-19,0.096154,-3.42e-20,-51416.3663,0.90151,-0.56314,-0.88893,0.40602,1.07e-19,5.91e-19,3.48e-19,-2.06e-19,4.19e-20,3.2542,0.28912,-8.02e-20,0.44795,-2.6900000000000002e-21,0.6669,1571.13,7.33e-20,618.4414,-182191.5988,-115691.5666,2.23e-21,7.7e-21,-0.69965,3.2900000000000002e-21,1.96e-20,1.82e-20,0.011748,0.02734,0.025478,133.1293,-32045.4177,0.024529,-116.7853,0.014695,-45825.7243,-952279.5096,19.4615,262.5516,0.014075,0.013265,241.7571,-121399.344,-227564.3131,-468086.8463,7.7281,246.7628,-2053302.051,-138.9709,250.388,0.013482,-4404088.893,0.026974,252.1543,-70805.5664,0.018379,41.7183,0.27874,0.65901,0.005101898,21.09,20.0001,50.4282,209.7854,2508.0179,153.9237,3805.7571,34.2867,951.0367,445.7467,274.2382,143.5265,10043.7475,591.8868,89.1505,5023.6881,1902.2035,121.0805,1218.2887,2610.010397,1283.531557,810.0884659,3919.830759,0.0
0.34062,-2467.0126,-3.32e-19,-4.05e-20,-1612.3625,-248939.6627,3.95e-21,-6920.2085,4.4e-21,8.25e-19,-7.55e-19,-0.2941,-7.39e-19,-1.13e-19,-94668.6218,5.17e-19,-1996.2486,-1.16e-20,1.4e-20,-0.77168,0.77423,-10147.0447,-3931.6836,6.15e-19,-2431.2119,2.59e-19,1087.1019,0.18668,-8e-20,7.78e-19,1.1162,5.74e-20,2.35e-19,1.16e-19,231.6417,456.4414,-2762.8842,-7.89e-20,0.018303,-1.5900000000000002e-21,-1.28e-18,0.2548,1.25e-18,-76834.5551,1.2868,-0.43553,-1.2804,0.27635,1.94e-19,-1.16e-18,-5.050000000000001e-21,1.88e-19,-2.99e-18,2.9054,0.14437,1.75e-19,0.44145,2.83e-21,0.44126,599.3766,1.12e-18,758.5022,-201743.2749,-132279.7946,-8.2e-21,6.22e-21,-0.4714,1.33e-18,-3.7e-21,-1.27e-21,0.014483,0.0378,0.033112,133.6654,-33243.0258,0.027359,-87.7604,0.013956,-47559.956,-990904.4779,42.5329,265.4234,0.016632,0.016966,244.6288,-126204.43,-236685.2474,-487051.934,50.5426,249.8054,-2135963.162,-110.4365,253.5717,0.012167,-4580234.758,0.031498,255.0261,-73540.988,0.01544,64.9573,0.4089,0.67456,0.004811141,24.144,21.0123,52.7134,217.6826,2605.6117,154.4599,3945.8302,35.645,986.7411,462.4696,285.2111,144.0626,10411.8593,613.8402,92.5937,5200.5962,1973.5664,126.0239,1265.0289,1581.767282,1064.48583,677.7132705,3139.013368,1.0
0.43387,-2525.1467,-2.49e-19,9.45e-20,-1804.9721,-233172.1507,-3.57e-21,-7163.3719,6.46e-21,-1.7e-19,0.0,0.19467,1.81e-19,2.25e-19,-88802.1252,-5.12e-19,-2127.402,-4.8700000000000005e-21,-5.02e-20,-0.78553,0.76115,-10186.7444,-4344.8545,-6.86e-19,-2705.0839,-2.35e-19,1053.7596,0.1814,2.15e-19,-4.42e-18,1.0555,-1.17e-20,5.21e-19,-1.89e-19,204.2158,364.373,-3194.093,-7.45e-20,-0.2051,-1.65e-21,1.01e-19,0.23968,2.44e-18,-72925.5287,1.143,-0.43014,-1.1647,0.27119,-3.69e-19,-2.51e-20,-4.72e-19,6.94e-19,-3.61e-18,3.0654,0.16209,4.37e-19,0.40633,4.25e-22,0.52179,661.6901,-2.82e-19,625.3888,-194336.7242,-125422.4587,3.9200000000000006e-21,-3.6700000000000006e-21,-0.52582,2.57e-19,1.87e-20,-7.4e-21,0.011228,0.039879,0.032309,133.6355,-33464.3786,0.0237,-157.7815,0.011857,-47790.4418,-988701.3224,-8.6853,265.2495,0.016137,0.017171,244.455,-126292.2643,-236522.1469,-486278.4406,-13.5883,249.6612,-2131249.984,-169.946,253.4752,0.014178,-4570194.347,0.024948,254.8522,-73742.2526,0.014343,3.4508,0.37135,0.67512,0.004643618,24.786,20.7878,52.4046,217.8406,2606.2547,154.4299,3948.0444,35.6177,987.2063,462.8755,285.156,144.0327,10418.579,615.2616,92.5962,5207.7846,1974.3822,125.8675,1263.9139,1531.90163,1280.974313,683.6139969,3198.426792,1.0
0.4147,-2620.7587,1.83e-19,-6.07e-20,-1957.5062,-231513.4178,2.12e-23,-7881.0152,-4.71e-21,-1.21e-19,-6.57e-19,0.12002,-3.86e-19,9.57e-20,-89140.7498,2.67e-19,-2359.465,-4.72e-21,4.3e-20,-0.89948,0.89417,-11942.2899,-4761.2955,1.21e-19,-2895.5225,7.7e-20,1327.4775,0.21098,-5.91e-20,-1.36e-20,1.0191,-2.94e-20,-3.28e-18,1.67e-19,129.0913,277.3958,-3477.1551,9.48e-20,-0.018151,-1.0600000000000001e-21,1.01e-19,0.18784,-6.25e-19,-67986.9932,0.87725,-0.40529,-0.91118,0.33267,-5.83e-20,1.06e-18,-7.01e-19,-6.56e-19,-9.69e-19,3.1006,0.20038,-5.83e-20,0.3834,7.260000000000001e-22,0.55892,933.7944,-2.73e-19,540.4629,-193444.5087,-126883.3048,-3.46e-21,2.9100000000000002e-21,-0.55712,3.62e-19,-2.1e-20,4.96e-21,0.016202,0.035653,0.032789,133.7049,-33639.7965,0.036465,-144.5396,0.019316,-48035.8189,-993802.2168,-0.77878,265.623,0.014911,0.017412,244.8286,-126942.617,-237739.5572,-488762.3988,11.7972,250.0524,-2142165.235,-162.1403,253.89,0.014322,-4593452.011,0.042605,255.2258,-74123.603,0.019566,17.0121,0.33134,0.64047,0.004586117,23.879,20.8212,52.5056,218.4139,2612.8571,154.4993,3961.3774,35.7061,990.2615,464.1489,285.5986,144.1021,10454.1172,616.3951,92.8206,5227.2934,1980.5426,126.1812,1268.5036,1651.032756,1087.30278,760.6155323,3199.75879,1.0
0.47553,-4448.7582,1.48e-19,-3.11e-19,-2955.0741,-200501.9086,-1.24e-21,-10766.4787,2.26e-21,9.7e-20,-6.99e-21,0.43683,3.77e-20,2.37e-19,-74367.0357,4.27e-19,-3679.935,-9.860000000000001e-21,4.1e-20,-0.76588,0.77862,-4610.5132,-6730.5246,-6.05e-20,-4857.1684,8.11e-20,1383.4233,0.26757,6.4e-19,-5.52e-19,0.96869,-1.8700000000000002e-21,-4.95e-19,3.07e-19,152.2012,171.7839,-5631.6509,3.46e-20,0.98835,9.44e-22,-1.85e-19,0.13752,3.28e-19,-55419.8419,0.68833,-0.50455,-0.70592,0.30643,4.86e-20,7.29e-19,2.58e-19,-1.24e-18,-2.71e-18,6.0237,0.17969,-8.02e-20,0.36951,1.3400000000000002e-21,0.59367,805.1591,-1.93e-18,113.2264,-179861.4065,-115941.7116,6.879999999999999e-23,4.290000000000001e-21,-0.63842,1.17e-20,-1.39e-20,-9.51e-22,0.013365,0.029483,0.02585,132.1979,-29827.1972,0.027253,-181.2983,0.013997,-42693.1919,-888683.4878,-47.7312,257.7035,0.013906,0.01528,236.9091,-113173.5222,-212188.5421,-436680.167,-64.3198,241.6114,-1917154.724,-201.5794,244.9305,0.011477,-4113884.815,0.029388,247.3063,-65993.8625,0.017008,-27.7427,0.57195,0.59661,0.005954862,19.507,18.8514,47.5028,197.5449,2363.2904,152.9924,3583.5692,32.2915,895.7739,419.8077,258.3436,142.5951,9457.1851,557.4284,83.9564,4729.4343,1791.5691,114.0984,1147.7671,2821.839787,1349.925769,771.3105398,3136.142828,1.0
0.52773,-4034.5021,8.9e-19,-6.21e-19,-2904.1331,-181437.5299,2.2800000000000002e-21,-10987.8891,3.5e-21,-4.53e-20,-2.1e-20,0.18745,-1.43e-19,2.25e-19,-82508.7867,8.36e-19,-3558.2224,3.14e-20,1.05e-20,-0.87049,0.79954,-4134.985,-6732.1758,-6.3e-20,-4408.1106,6.48e-20,1410.6229,0.283,-3.93e-19,-3.16e-19,0.93376,1.5e-19,9.25e-19,-7.37e-20,126.9193,114.1568,-5148.8516,-1.25e-19,-0.11651,3.5400000000000006e-21,1.05e-20,0.071253,-1.48e-19,-56304.8232,0.58626,-0.50734,-0.59062,0.3227,2.33e-19,-3.64e-19,8e-19,4.59e-19,7.96e-19,3.8903,0.21043,1.09e-20,0.37371,1.5900000000000002e-21,0.66286,969.6853,-5.43e-19,102.4367,-170309.3501,-131435.2569,-1.8400000000000002e-21,3.04e-21,-0.6992,-5.84e-21,-1.03e-20,-5.09e-20,0.011785,0.029985,0.03609,131.9867,-29324.1486,0.023884,-163.2515,0.014655,-41986.2065,-874857.4208,-16.9022,256.6254,0.018425,0.015197,235.8309,-111357.6561,-208827.4419,-429815.2893,-17.7826,240.4593,-1887547.962,-169.764,243.7095,0.015218,-4050761.411,0.033639,246.2281,-64918.6035,0.016986,-8.998,0.57059,0.59464,0.006167673,18.199,18.541,46.7523,194.5663,2327.3259,152.7811,3531.0151,31.8002,882.4676,413.5147,254.4364,142.3839,9318.7433,548.9612,82.6756,4661.4053,1764.9909,112.3146,1130.927,2775.268405,1249.279557,796.0334782,3418.844571,1.0
0.47408,-3901.059,3.23e-19,-2.08e-18,-2694.7345,-202360.7633,1.06e-20,-10505.4666,7.63e-21,-5.23e-20,-1.19e-19,-0.089248,3.17e-19,-2.21e-18,-95044.7531,1.09e-18,-3296.968,-3.17e-20,6.49e-20,-0.96802,1.002,-3193.0038,-6981.4344,-7.19e-20,-4511.8145,-6.89e-20,1596.17,0.33439,3.64e-19,7.69e-19,1.2117,1.46e-20,-1.76e-19,2.1e-20,236.4404,206.5685,-5400.8193,-4.47e-20,-0.35945,7.67e-22,1.03e-19,0.10078,3.91e-19,-68070.5571,0.78687,-0.47053,-0.80607,0.37441,-1.31e-19,7.92e-19,-8.84e-20,-2.25e-19,-1e-18,3.154,0.18061,-1.14e-20,0.47209,3.1500000000000004e-21,0.63308,832.6662,3.39e-18,142.335,-183900.975,-135415.8833,-1.06e-20,-1.86e-20,-0.73192,8.76e-20,4.230000000000001e-21,-1.37e-20,0.016004,0.03557,0.035638,131.9717,-29249.6221,0.032556,-148.6316,0.019748,-41898.1851,-873883.5377,-12.4344,256.5488,0.019358,0.018496,235.7544,-111195.5469,-208560.2776,-429342.2801,-10.7034,240.3793,-1885462.44,-165.2916,243.6117,0.02103,-4046315.407,0.036489,246.1516,-64802.6595,0.022416,3.8789,0.53135,0.61915,0.006209675,17.215,18.5956,46.8682,194.8834,2332.0488,152.7661,3533.0309,31.8632,883.4194,414.1293,255.2105,142.3689,9323.4179,550.2298,82.8451,4660.4107,1766.811,112.5742,1131.4319,2791.176176,1290.951012,774.7045892,3266.653938,1.0
0.78815,-3945.1262,1e-19,1.08e-19,-3015.0037,-212006.5815,-1.44e-20,-9036.0118,-1.38e-20,4.25e-20,9.62e-20,0.48032,-3.09e-19,5.15e-19,-66982.1908,-1.46e-18,-3507.3458,2.07e-20,1.06e-19,-1.8739,1.8652,-4491.6778,-6394.0953,-3.03e-20,-4478.8224,1.38e-19,1237.5701,0.30333,4.41e-18,1.21e-18,2.418,-7.6e-20,1.51e-19,-1.64e-19,439.6942,489.2561,-5478.9213,-6.75e-20,-0.09052,-7.790000000000001e-21,-1.85e-19,0.19096,2.34e-20,-43674.3775,2.0164,-0.78407,-1.9084,0.6273,-9.23e-20,5.06e-19,-1.14e-18,3.75e-20,6.84e-18,10.0693,0.36592,-5.01e-21,0.79773,-1.18e-20,1.3822,1640.5874,-9.28e-19,449.4645,-200587.2281,-114003.9147,1.59e-20,2.57e-20,-1.2313,-2.19e-19,2.26e-20,2.03e-20,0.018913,0.050552,0.047967,132.5043,-29910.3059,0.036228,-64.3073,0.020561,-42991.5533,-909269.9978,79.5141,259.8384,0.019364,0.021948,239.0371,-115124.3702,-216611.4683,-446146.6686,85.1095,243.7278,-1961225.652,-83.0252,247.0701,0.020581,-4207778.888,0.046137,249.4355,-66809.6836,0.029712,97.699,0.6425,0.58465,0.006004477,18.781,19.0144,47.4821,198.3398,2364.7813,153.2989,3607.6869,32.4873,899.7171,421.5579,259.0087,142.9015,9524.3362,559.1391,84.2681,4773.1196,1800.1383,114.9518,1152.0157,3107.527459,1279.806544,769.6772481,3738.070756,1.0
0.78033,-3666.1038,2.62e-19,-5.53e-19,-2918.8021,-231348.459,4.46e-21,-8871.5949,-5.58e-21,1.09e-19,-1.01e-19,6.4257,1.84e-19,-6.76e-20,-68569.3624,1.65e-18,-3370.4475,-5.83e-20,4.64e-20,-1.1464,1.2843,-5296.4645,-5904.489,1.61e-19,-4057.613,-1.82e-19,1540.6019,0.31888,-5.5e-19,7.46e-19,1.6276,-8.120000000000001e-21,-3.71e-19,-1.69e-19,232.2127,214.0254,-4975.5788,-1.36e-19,1.7956,-5.9e-21,-6.23e-19,0.13967,-2.13e-19,-45804.2645,1.1589,-0.7262,-1.1101,0.39496,4.37e-20,2.61e-19,3.69e-19,-1.31e-19,-2.75e-18,66.3533,0.23223,2.88e-19,0.52423,9.74e-22,0.70128,1120.0507,-1.21e-18,165.1857,-205832.2625,-117229.2741,1.49e-20,2.8e-21,-0.75059,-1.02e-19,3.03e-20,2.11e-21,0.01922,0.037998,0.042079,132.0539,-29251.8851,0.03812,-84.8162,0.016823,-41947.153,-879281.3845,32.5594,256.9714,0.019692,0.01754,236.175,-111691.5865,-209716.7812,-431725.1462,18.6966,240.7787,-1897019.777,-120.3561,244.0316,0.018276,-4070932.371,0.039309,246.5724,-64997.0127,0.04033,67.6133,0.65037,0.576,0.006219617,18.085,18.51,46.6785,193.7939,2312.9433,152.8484,3522.628,31.6769,879.1248,411.7671,253.318,142.4512,9298.4226,546.092,82.3563,4658.5027,1758.6836,112.1046,1127.0867,3136.535109,1307.102363,764.3061114,3633.666573,1.0
0.78815,-3945.1262,1e-19,1.08e-19,-3015.0037,-212006.5815,-1.44e-20,-9036.0118,-1.38e-20,4.25e-20,9.62e-20,0.48032,-3.09e-19,5.15e-19,-66982.1908,-1.46e-18,-3507.3458,2.07e-20,1.06e-19,-1.8739,1.8652,-4491.6778,-6394.0953,-3.03e-20,-4478.8224,1.38e-19,1237.5701,0.30333,4.41e-18,1.21e-18,2.418,-7.6e-20,1.51e-19,-1.64e-19,439.6942,489.2561,-5478.9213,-6.75e-20,-0.09052,-7.790000000000001e-21,-1.85e-19,0.19096,2.34e-20,-43674.3775,2.0164,-0.78407,-1.9084,0.6273,-9.23e-20,5.06e-19,-1.14e-18,3.75e-20,6.84e-18,10.0693,0.36592,-5.01e-21,0.79773,-1.18e-20,1.3822,1640.5874,-9.28e-19,449.4645,-200587.2281,-114003.9147,1.59e-20,2.57e-20,-1.2313,-2.19e-19,2.26e-20,2.03e-20,0.018913,0.050552,0.047967,132.5043,-29910.3059,0.036228,-64.3073,0.020561,-42991.5533,-909269.9978,79.5141,259.8384,0.019364,0.021948,239.0371,-115124.3702,-216611.4683,-446146.6686,85.1095,243.7278,-1961225.652,-83.0252,247.0701,0.020581,-4207778.888,0.046137,249.4355,-66809.6836,0.029712,97.699,0.6425,0.58465,0.006004477,18.781,19.0144,47.4821,198.3398,2364.7813,153.2989,3607.6869,32.4873,899.7171,421.5579,259.0087,142.9015,9524.3362,559.1391,84.2681,4773.1196,1800.1383,114.9518,1152.0157,3107.527459,1279.806544,769.6772481,3738.070756,1.0
0.24184,-4680.4314,-3.49e-19,3.46e-18,-3318.4587,-285239.9138,-2e-21,-4504.7649,1.47e-22,-6.67e-20,3.36e-19,-8.9141,-2.56e-19,-1.67e-18,-102781.093,-3.48e-19,-3964.6492,8.52e-21,-1.6e-20,-0.30377,0.30377,-2490.1719,-6728.8579,-2.27e-19,-5207.8908,1.13e-19,521.2667,0.18059,-5.82e-20,2.9e-19,0.68443,5.04e-20,1.02e-18,4.84e-20,288.1379,195.7057,-5715.5369,3.07e-20,-3.321,1.19e-20,-8.42e-20,0.24436,1.56e-19,-72436.1748,0.90302,-0.24154,-0.90302,0.13979,-2.87e-19,8.67e-19,1.67e-19,3.75e-20,2.07e-18,95.3547,0.076427,-1.46e-20,0.29432,-5.03e-21,0.25479,241.9347,-5.65e-19,330.2139,-240404.1086,-161512.6137,0.0,-1.55e-20,-0.23958,1.52e-19,-1.2300000000000002e-21,-3.04e-20,0.019194,0.038632,0.03945,131.1054,-27208.1208,0.036013,-122.5912,0.019968,-39052.5205,-819429.9364,5.3806,252.2058,0.018409,0.017939,231.4112,-103984.0477,-195274.4309,-402271.5679,0.51096,235.7309,-1768828.137,-142.7696,238.6715,0.016445,-3797591.576,0.041586,241.8085,-60511.8951,0.01917,25.3263,0.34171,0.67622,0.007209008,24.495,17.4713,44.0513,183.3021,2191.4634,151.8998,3325.6364,29.9619,831.0446,389.5117,239.6985,141.5026,8776.7375,517.2892,77.8967,4390.2174,1662.1965,105.8207,1064.4838,2992.040053,1254.533831,638.3440915,3994.006887,1.0
0.15845,-4881.2698,6.76e-20,2.65e-18,-3359.8748,-273331.7807,4.2500000000000004e-21,-5598.9878,-2.5e-21,2.43e-20,6.99e-21,6.3773,3.77e-20,-6.31e-19,-125165.6493,-5.58e-19,-4044.4677,1.52e-22,9.070000000000001e-21,-0.395,0.395,-3401.5262,-7166.2217,3.03e-20,-5725.727,-1.33e-18,639.8309,0.28382,7.270000000000001e-21,6.47e-19,0.65925,8.770000000000001e-21,1.85e-18,-1.02e-19,339.7789,189.2138,-6420.0143,4.65e-20,2.2901,1.18e-22,1.18e-19,0.25693,2.01e-19,-90783.7362,0.76333,-0.15809,-0.76333,0.16021,8.75e-20,5.91e-19,1.83e-19,3.38e-19,-3.93e-19,60.1432,0.058918,5.47e-20,0.31942,-3.33e-21,0.21332,158.0913,-2.93e-19,170.7266,-241865.4822,-180741.6594,-9.179999999999999e-23,1.91e-21,-0.22542,4.09e-20,-1.79e-20,-1.4800000000000002e-21,0.019333,0.030519,0.035659,131.206,-27428.9163,0.039851,-110.7697,0.014989,-39360.2811,-825583.5216,14.6555,252.7046,0.018337,0.016327,231.91,-104775.2059,-196742.5356,-405285.3164,17.9772,236.2567,-1782010.698,-134.0125,239.2262,0.014368,-3825706.089,0.029952,242.3072,-60979.2256,0.022284,37.8683,0.37744,0.65996,0.00709084,22.028,17.538,44.2567,184.2331,2202.9251,152.0005,3344.9599,30.1051,835.7224,391.5364,240.6531,141.6032,8827.9362,519.3942,78.2791,4416.7159,1671.5816,106.2209,1071.3415,3005.432419,1248.107372,687.6965301,3959.683846,1.0
0.083787,-4751.0505,-1.61e-19,-3.73e-18,-3449.7822,-265136.7613,5.4400000000000005e-21,-5055.0481,2.6e-20,1.21e-20,1.4e-19,-0.40747,-8.3e-20,1.08e-18,-129923.2619,-2.03e-19,-3945.4357,-1.4e-20,-1.78e-21,-0.37127,0.37127,-3006.9904,-7288.9208,6.05e-20,-5429.6765,7.13e-19,587.1813,0.259,-2.86e-19,-1.36e-19,0.65339,-8.04e-21,-7.23e-19,-4.16e-20,269.7605,182.6134,-6195.5851,3.95e-21,0.24895,2.6e-21,5.05e-20,0.26044,-2.66e-19,-94768.7612,0.74832,-0.089584,-0.74832,0.15142,1.17e-19,2.04e-18,5.24e-20,3.75e-20,1.55e-18,8.749,0.047911,-5.83e-20,0.30972,-3.5400000000000006e-21,0.16876,114.6199,-3.91e-19,228.7245,-237958.9797,-188478.8851,1.84e-22,1.42e-20,-0.13414,4.67e-20,-2.47e-20,-1.08e-20,0.016171,0.029349,0.031439,131.1355,-27293.7523,0.032487,-156.5101,0.019379,-39171.9308,-821264.749,-22.4374,252.3547,0.015897,0.016547,231.5603,-104255.98,-195753.2741,-403244.4238,-7.3576,235.901,-1772759.0,-170.7067,238.8527,0.013646,-3805976.994,0.042083,241.9575,-60682.7198,0.018601,-8.3456,0.30441,0.66543,0.007161676,22.177,17.601,44.3166,184.2879,2203.9129,151.93,3339.58,30.1322,834.9505,391.5517,241.2586,141.5327,8812.9792,520.6351,78.3336,4405.7079,1669.9134,106.5093,1068.607,2844.643276,1143.224435,674.9540225,3552.387993,1.0
0.16008,-4708.4771,1.64e-20,-2.09e-19,-3340.6921,-235202.8223,-1.1500000000000002e-21,-8899.5036,2.57e-21,1.58e-19,1.61e-19,8.8089,6.25e-20,-3.38e-19,-105575.6879,-4.77e-20,-3953.3844,2.08e-20,-1.38e-20,-0.18432,0.18432,-4276.0182,-6976.3513,1.51e-19,-5530.545,4.13e-19,139.3522,0.079569,3.86e-20,6.42e-19,0.29736,5.850000000000001e-21,-4.69e-19,1.47e-19,227.6834,256.3999,-5954.4767,2.52e-20,3.0268,1.0900000000000001e-21,-2.57e-19,0.15003,4.69e-20,-70262.0522,0.41344,-0.1611,-0.41344,0.060437,1.07e-19,8.8e-20,-1.1e-19,-1.03e-19,7.49e-19,93.8473,0.076652,1.68e-19,0.11788,-2.66e-22,0.19399,248.9978,8.93e-19,337.719,-197161.986,-163164.0099,-1.7700000000000003e-21,-3.6100000000000005e-21,-0.1947,6.42e-20,5.3700000000000006e-21,1.09e-20,0.016358,0.038316,0.034308,129.9982,-24890.5332,0.030275,-130.3938,0.016871,-35795.8189,-754693.311,-8.7421,246.8346,0.016022,0.018944,226.0402,-95547.9652,-179587.5204,-370255.9984,-17.3737,230.0091,-1630106.753,-151.4983,232.5967,0.01864,-3501653.236,0.030095,236.4374,-55543.6124,0.01975,12.261,0.40644,0.78623,0.00860261,19.076,16.2682,40.9907,170.4,2037.897,150.7926,3091.5339,27.8577,772.6559,362.1433,222.9335,140.3954,8158.8183,481.0972,72.4307,4080.6178,1545.3794,98.4399,989.7217,2557.944765,980.4504829,505.744415,3486.613907,1.0
0.20511,-4471.3539,-1.18e-19,-4.25e-19,-3149.9701,-255235.0677,-2.11e-21,-8615.495,-1.41e-20,3.64e-20,1.54e-19,8.3405,2.72e-19,8.11e-19,-94837.177,4.19e-20,-3667.474,1.46e-20,-7.360000000000001e-21,-0.19416,0.19416,-1706.0229,-6871.5927,-1.82e-19,-5086.1368,-3.24e-20,129.6578,0.044243,-9.64e-20,3.08e-19,0.30437,4.22e-20,1.06e-18,-1.62e-19,415.3268,359.7244,-5782.7063,1.15e-19,3.0455,-2.48e-21,-6.32e-20,0.083091,-1.85e-18,-67450.1266,0.44078,-0.21866,-0.44078,0.058623,3.89e-20,-3.02e-19,-2.35e-19,3.75e-20,-5.87e-19,87.575,0.059872,-3.64e-21,0.13199,-2.12e-22,0.18245,164.7447,-1.32e-18,308.3888,-204047.7194,-150513.0438,-3.52e-21,-2.73e-21,-0.19414,8.18e-20,3.42e-20,1.15e-20,0.013715,0.029297,0.03587,130.2764,-25432.8895,0.028453,-116.0341,0.015372,-36562.7229,-770474.2877,-3.6491,248.1664,0.016156,0.014446,227.3718,-97577.2425,-183393.7795,-378022.7957,2.4551,231.4212,-1663929.526,-147.8003,234.0966,0.01603,-3573818.531,0.029281,237.769,-56725.1793,0.018794,27.9417,0.41782,0.73558,0.008253441,18.303,16.4926,41.6499,173.2816,2071.1639,151.0709,3144.7816,28.3236,785.6985,368.2398,226.6504,140.6736,8299.6836,489.0611,73.6352,4152.6994,1571.5342,100.0244,1006.4119,2743.450864,1081.522977,594.5926223,3776.286845,1.0
