tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_meanValue_dec_17,tqwt_meanValue_dec_27,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_10,tqwt_meanValue_dec_3,tqwt_entropy_log_dec_28,tqwt_meanValue_dec_6,tqwt_meanValue_dec_34,tqwt_meanValue_dec_31,tqwt_skewnessValue_dec_36,tqwt_meanValue_dec_20,tqwt_meanValue_dec_26,tqwt_entropy_log_dec_13,tqwt_meanValue_dec_15,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_10,tqwt_meanValue_dec_9,tqwt_minValue_dec_16,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_30,tqwt_meanValue_dec_33,tqwt_entropy_log_dec_32,tqwt_meanValue_dec_28,tqwt_entropy_shannon_dec_16,tqwt_energy_dec_17,tqwt_meanValue_dec_16,tqwt_meanValue_dec_21,tqwt_maxValue_dec_17,tqwt_meanValue_dec_11,tqwt_meanValue_dec_23,tqwt_meanValue_dec_13,tqwt_entropy_shannon_dec_22,tqwt_entropy_shannon_dec_21,tqwt_entropy_log_dec_31,tqwt_meanValue_dec_12,tqwt_skewnessValue_dec_35,tqwt_meanValue_dec_1,tqwt_meanValue_dec_32,tqwt_energy_dec_18,tqwt_meanValue_dec_24,tqwt_entropy_log_dec_14,tqwt_maxValue_dec_18,tqwt_minValue_dec_14,tqwt_minValue_dec_18,tqwt_stdValue_dec_16,tqwt_meanValue_dec_29,tqwt_meanValue_dec_19,tqwt_meanValue_dec_14,tqwt_meanValue_dec_25,tqwt_meanValue_dec_18,tqwt_kurtosisValue_dec_36,tqwt_stdValue_dec_15,tqwt_meanValue_dec_35,tqwt_stdValue_dec_17,tqwt_meanValue_dec_2,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_meanValue_dec_22,tqwt_entropy_shannon_dec_20,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_meanValue_dec_5,tqwt_meanValue_dec_4,tqwt_minValue_dec_15,tqwt_meanValue_dec_30,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,std_MFCC_10th_coef,mean_8th_delta_delta,mean_MFCC_5th_coef,mean_MFCC_7th_coef,VFER_NSR_SEO,GNE_SNR_SEO,mean_MFCC_10th_coef,mean_MFCC_6th_coef,mean_MFCC_8th_coef,IMF_NSR_entropy,VFER_NSR_TKEO,mean_MFCC_4th_coef,mean_MFCC_1st_coef,mean_MFCC_3rd_coef,mean_MFCC_9th_coef,mean_MFCC_2nd_coef,mean_12th_delta_delta,mean_MFCC_12th_coef,std_MFCC_9th_coef,mean_MFCC_11th_coef,mean_11th_delta,RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,class
0.24506,-2410.5718,5.94e-19,3.51e-19,-1491.7424,-267995.8203,1.43e-21,-7455.6548,1.17e-20,-7.28e-19,-1.04e-18,0.18702,2.94e-19,8.56e-18,-103636.9391,-3.5e-19,-1887.1924,-2.2800000000000002e-21,1.04e-20,-0.53703,0.54441,-1171.8883,-4182.8909,1.66e-19,-2972.7635,-4.44e-19,748.6489,0.059147,-3.51e-19,1.07e-18,0.70232,6.24e-20,2.19e-18,-1.75e-20,268.2172,387.3514,-3436.0013,-2.04e-20,0.25823,-3.08e-21,5.68e-19,0.039247,-8.75e-19,-77942.6308,0.56721,-0.31237,-0.54919,0.19265,-4.08e-19,-2.92e-19,3.69e-20,3e-18,2.35e-19,3.9543,0.11142,9.91e-19,0.23748,-3.1e-21,0.36996,421.2269,1.62e-18,224.0106,-207694.1885,-144312.8399,-1.27e-21,7.39e-22,-0.39475,1.17e-19,-1.47e-20,2.17e-20,0.22809,-9.29e-06,-0.65397,1.354,1.1766,1697798.099,-0.39723,-0.49001,0.13733,0.24415,1.1729,-1.2437,6.3702,1.3054,0.12202,1.4279,0.00024222,-0.24608,0.26709,0.35315,0.0067568,0.39002,0.79954,0.006226637,21.328,19.1614,48.2697,200.6601,2398.2994,153.26,3640.2247,32.7965,909.5737,426.3435,262.4007,142.8628,9607.0297,566.3545,85.286,4805.9841,1819.3067,115.8257,1165.0014,3039.735053,1501.417732,810.4144898,4106.534404,0.0
0.030705,-4262.668,-9.97e-20,-7.49e-21,-3531.7291,-335734.2541,1.04e-21,-10646.5841,1.49e-21,1.82e-20,-3.5e-20,-5.7929,-1.26e-19,7.6e-20,-147570.9354,4.25e-20,-4072.06,1.8100000000000002e-21,-7e-21,-0.060499,0.060813,-9510.453,-6252.745,-4.54e-20,-4239.845,-8.11e-21,12.831,0.097566,2.38e-20,6.56e-20,0.086083,6.39e-22,3.31e-19,-1.74e-20,2.674,7.6222,-4872.9635,-2.74e-22,-1.1988,-4.98e-22,-1.26e-20,0.089521,-9.18e-20,-113748.4524,0.092159,-0.029433,-0.092939,0.014829,0.0,-1.65e-19,-1.63e-20,-4.69e-20,3.14e-20,55.5264,0.0090834,7.290000000000001e-21,0.023122,5.75e-22,0.037996,6.4364,1.49e-20,7.0926,-300769.6964,-209336.9919,3.1e-22,1.21e-22,-0.037781,-1.93e-19,-1.0100000000000002e-21,-1.6600000000000001e-21,0.37835,0.00070209,-1.3251,0.84402,1.4142,1762181.594,-1.5687,-1.5938,0.1709,0.17297,1.376,-3.6071,5.9968,-0.27959,0.71408,2.2881,5.93e-05,0.054666,0.4828,0.018433,-0.0014462,0.31983,0.6389,0.00444454,22.652,21.0777,53.058,220.6028,2640.4643,154.6269,4001.1772,36.0599,1000.4178,468.8176,288.5911,144.2297,10558.9974,622.3947,93.7659,5279.0621,2000.7862,127.3996,1282.1626,2015.760782,1058.127094,792.6297337,3628.889279,1.0
0.037971,-3075.8663,1.3e-20,-2.87e-20,-3494.1463,-331655.6889,6.45e-22,-9663.2405,3.21e-23,-5.46e-20,1.19e-19,6.9833,-7.54e-21,1.61e-19,-151245.5347,6.11e-20,-3675.9549,-1.29e-21,5.09e-21,-0.053265,0.052562,-9270.7528,-5847.1359,3.83e-19,-3340.3029,2.07e-19,13.1334,0.081957,-3.69e-20,-2.49e-20,0.074695,-2.5900000000000003e-21,-2.28e-20,9.6e-21,2.306,5.9105,-4366.4979,1.04e-20,2.4145,1.22e-22,-6.74e-20,0.083048,5.47e-20,-115903.7121,0.077949,-0.036458,-0.079448,0.015055,-4.860000000000001e-21,-2.63e-19,-3.56e-20,-9.380000000000001e-21,-6.05e-20,78.9136,0.010308,-1.82e-20,0.021094,-2.74e-22,0.040127,8.0092,0.0,6.1398,-291966.3403,-210617.5535,7.6300000000000005e-22,9.239999999999999e-23,-0.038084,-2.69e-19,2e-21,1.8700000000000002e-21,0.35824,-0.00092084,-0.56728,1.357,1.3724,1240990.359,-1.3852,-1.8331,-0.13441,0.16457,1.2577,-3.8471,4.4601,0.78693,0.35374,1.246,-0.00014221,0.044499,0.32993,0.48735,-0.0024686,0.2894,0.66445,0.004474338,19.025,20.9882,52.9173,220.1813,2634.0444,154.618,3994.0859,35.9953,998.3934,467.9238,288.1066,144.2208,10540.5779,621.3912,93.5761,5271.294,1996.8046,127.1735,1279.1056,1748.23426,997.4782204,758.7655598,3629.456034,1.0
0.025885,-3723.8915,2.95e-20,-2.03e-20,-3281.2415,-347997.7866,-4.33e-22,-8855.9044,3.01e-22,-8.64e-20,-1.75e-19,-0.58752,-5.28e-20,9.01e-20,-156237.1889,2.13e-20,-3595.2788,-2.85e-22,2.45e-21,-0.038153,0.03898,-9181.6072,-5720.4788,4.03e-20,-3966.8701,-1.62e-20,10.349,0.046111,8.97e-21,3.03e-19,0.070059,2.05e-22,-3.58e-19,2.24e-20,5.2687,14.1494,-4710.1829,-1.03e-20,-0.16637,3.95e-22,2.95e-19,0.05754,3.28e-19,-121726.1243,0.075109,-0.027883,-0.074207,0.012962,2.24e-19,8.95e-20,-1.94e-20,1.59e-19,1.31e-20,5.0301,0.0077956,3.64e-21,0.020925,-1.88e-22,0.026881,4.9572,-1.74e-19,12.1636,-294045.8124,-213284.2871,-4.63e-22,-1.6e-21,-0.029291,-5.26e-20,1.4400000000000001e-21,1.32e-21,0.42286,-0.00015817,-1.0345,1.1331,1.4441,1360910.647,-1.8913,-2.2341,0.55607,0.18115,1.3011,-3.3668,6.1785,-0.20389,0.20858,1.4275,4.9e-06,0.92405,0.41783,-0.45146,0.0016355,0.37614,0.64601,0.004383208,23.434,21.2027,53.4353,222.0931,2653.2371,154.8067,4030.1923,36.293,1006.7344,471.8549,290.3696,144.4095,10636.582,626.6234,94.3803,5322.64,2013.7212,128.2218,1289.4919,2156.592368,1072.064243,701.364447,3551.660401,1.0
0.24598,-2060.966,2.01e-19,1.27e-18,-1927.2569,-258833.17,-5.1e-22,-4767.1841,4.7e-21,1.46e-19,5.04e-19,-0.16094,-1.51e-18,5.86e-19,-91535.7084,1.25e-19,-2054.0373,1.34e-20,-2.49e-20,-0.4233,0.45996,-3266.6483,-3779.0266,8.07e-19,-2358.6304,-1.82e-18,224.9933,0.017703,-9.09e-20,-4.89e-19,0.62304,7.23e-20,2.08e-19,-2.08e-19,462.8779,463.4828,-3144.5472,-1.95e-19,-0.29467,-2.61e-20,1.68e-18,0.014374,-3.25e-18,-79213.7803,0.55482,-0.2865,-0.53593,0.086046,3.11e-19,-1.38e-19,-5.3e-19,-6e-19,4.08e-19,3.6315,0.047552,-2.72e-19,0.12592,-9.52e-21,0.31407,103.3463,-6.41e-19,284.0953,-192339.5051,-126478.8578,-1.31e-20,1.2e-20,-0.33037,9.81e-19,-3.15e-20,1.65e-20,0.25353,-0.00035106,-0.11416,-0.30641,1.2254,1301880.905,-1.1243,0.94452,-0.35673,0.18042,1.199,-1.091,4.1598,1.1946,-0.24805,2.7908,-2.52e-05,0.2116,0.23957,-0.21123,-0.0040926,0.81817,0.82102,0.010466197,7.158,21.4116,50.3794,202.8371,2404.3862,153.1341,3629.1012,33.4619,908.0257,429.2975,273.6214,142.7369,9575.7914,584.5397,86.8111,4780.9692,1816.2874,118.3231,1152.8707,2937.428337,1539.563079,616.3828957,3757.118839,1.0
0.33884,-1539.0492,1.86e-19,8.1e-20,-1683.037,-267819.4533,1.4800000000000002e-21,-4952.3186,-8.17e-22,0.0,-6.72e-19,0.51997,-3.32e-19,1.73e-18,-95344.2721,-4.48e-19,-1611.7496,-1.52e-21,-5.71e-21,-0.40732,0.35138,-4191.6061,-3917.9315,2.38e-18,-2053.9868,1.46e-19,195.3102,0.011297,-2.21e-19,1.56e-19,0.5835,-3.58e-20,-7.43e-18,-2.63e-20,253.6017,446.4939,-3039.7605,1.75e-20,0.1829,7.38e-22,3.37e-19,0.011464,-1.63e-18,-79463.296,0.55354,-0.26343,-0.63712,0.077066,1.33e-18,6.41e-19,-4.1e-19,1.2e-18,-2.67e-19,4.8401,0.049568,1.02e-19,0.1166,-2.89e-21,0.21278,112.3576,-2.53e-18,233.5728,-201454.4621,-133337.3272,-1.24e-21,2.5200000000000004e-21,-0.29971,1.51e-18,-6.2e-21,-1.32e-21,0.27189,-0.00017358,-0.00928,0.15811,1.2201,1574847.482,-1.5988,0.65833,-0.18075,0.20012,1.2198,-1.1201,3.51,1.1426,-0.10759,3.4471,7.4e-05,0.26473,0.23158,-0.18668,0.0016833,0.80353,0.82411,0.006560688,9.149,21.706,52.5061,215.1195,2519.1562,154.2154,3795.5723,35.3889,949.1239,449.7409,278.4297,143.8179,10012.8935,615.2879,92.212,4981.8674,1898.9401,123.378,1208.1991,2816.411687,1421.425857,499.1938479,3661.612865,1.0
0.35131,-2173.1219,-4.26e-20,-1.51e-18,-1774.9661,-262908.9745,1.13e-21,-5852.1609,-3.1200000000000004e-21,8.25e-19,-9.79e-19,0.046065,-9.81e-20,9.01e-19,-96051.5004,-4.24e-20,-2138.5195,-1.37e-20,-1.78e-21,-0.34169,0.31619,-5152.9324,-4161.1022,6.86e-19,-2586.708,-7.19e-19,235.6786,0.012387,1.52e-19,7.78e-19,0.43351,1.1e-20,1.17e-18,-1.37e-19,164.3796,420.3156,-3280.6798,1.34e-19,-0.31747,5.02e-22,-9.09e-19,0.010342,-1.25e-19,-78472.6957,0.44186,-0.37783,-0.4244,0.0863,2.38e-19,6.28e-19,-1.16e-19,6.75e-19,-1.05e-20,3.3851,0.053545,4.37e-19,0.12231,6.230000000000001e-21,0.26779,128.5998,1.76e-18,203.6547,-206265.4283,-135148.6616,-3.1800000000000004e-21,1.68e-20,-0.23314,-2.63e-19,1.52e-20,-1.88e-20,0.36377,-0.00050227,-0.13374,0.11655,1.1957,1051590.685,-1.791,0.42464,-0.19152,0.16829,1.2108,-1.2511,3.318,0.99854,-0.092354,3.4752,-0.00067689,0.42965,0.38739,-0.46682,0.00070591,0.78969,0.82402,0.005492476,10.836,20.6067,51.3096,212.5173,2525.9072,154.1579,3848.9265,34.849,960.2015,451.1754,279.1717,143.7606,10160.8888,603.5298,90.3231,5096.9306,1920.8171,123.8725,1224.5459,3004.584642,1433.588292,555.4936818,3677.29378,1.0
0.081298,-4068.147,-5.16e-20,-1.15e-19,-3546.2416,-348317.9553,1.19e-21,-10066.0534,1.31e-20,-4.7e-20,1.82e-19,-8.5913,4.9e-20,3.38e-20,-132324.0773,2.12e-20,-3963.7823,-4.26e-21,-3.3e-21,-0.1487,0.1487,-13379.397,-5411.3905,-6.81e-20,-3449.3401,1.42e-19,98.4266,0.053969,9.09e-22,1.45e-19,0.15752,-3.65e-21,-9.77e-19,5.37e-20,134.9005,21.5675,-4027.5085,-4.82e-21,-2.9204,-6.02e-21,-1.18e-19,0.041149,1.64e-19,-92350.0917,0.13981,-0.088282,-0.13981,0.049098,-1.02e-19,1.97e-19,2.34e-19,-1.5e-19,-1.41e-19,91.739,0.039597,-5.47e-21,0.056185,5.170000000000001e-21,0.11354,83.6752,-3.91e-19,43.5866,-280537.8612,-193728.4145,0.0,1.6600000000000001e-21,-0.10849,-1.52e-19,3.790000000000001e-21,7.400000000000001e-22,0.32692,-0.0002026,-1.684,-0.72287,1.1526,1382022.234,1.1373,-1.6945,-0.13898,0.20972,1.2322,-0.31039,6.8061,0.84154,-0.11712,2.669,-0.00022817,-0.70089,0.22197,-0.65397,0.0012798,0.30733,0.6547,0.008027172,22.633,16.781,42.2694,175.7684,2101.0451,151.2835,3188.8897,28.7343,796.8259,373.4884,229.9133,140.8863,8415.8402,496.0496,74.7075,4209.4145,1593.792,101.5336,1020.5248,2325.629164,973.3046432,576.5598177,3230.140832,0.0
0.093805,-4155.8475,8.73e-21,7.93e-20,-3295.4443,-339972.5933,1.18e-21,-10213.0557,2.9700000000000003e-21,-4.15e-20,1.68e-19,-8.4268,5.66e-20,8.17e-20,-125687.6325,6.06e-20,-3974.0962,1.52e-21,1.8400000000000002e-21,-0.21639,0.21639,-13863.3785,-5335.8765,0.0,-3487.6628,-5.78e-20,221.0449,0.20832,8.55e-20,-1.66e-19,0.3014,-1e-20,-1.69e-19,4.95e-20,125.0467,22.5976,-3891.9897,-1.89e-20,-2.6444,1.48e-23,-3.24e-19,0.1497,-3.13e-20,-87209.4847,0.25971,-0.083016,-0.25971,0.081661,5.35e-20,-4.55e-19,4.1e-20,1.2e-19,-1.43e-18,89.7881,0.049442,-2e-20,0.13024,-2.45e-21,0.15807,116.2542,1.19e-19,63.1942,-273967.6743,-189897.1113,-2.45e-22,-1.94e-21,-0.15657,1.34e-19,2.86e-22,2.5900000000000003e-21,0.37111,-0.00013882,-1.7277,-0.66932,1.1684,1373736.328,1.3317,-1.5451,-0.36473,0.23091,1.2624,-0.27031,7.6392,0.1669,0.026955,3.1227,-0.00019145,-1.2242,0.26642,-0.33168,0.003467,0.36501,0.65154,0.008144179,22.439,16.6179,42.0263,174.7782,2089.7614,151.1961,3170.9748,28.5684,792.4301,371.408,228.5361,140.7988,8368.4397,493.124,74.2741,4185.0859,1584.9715,100.8505,1015.0343,2370.618345,985.8422462,580.7524488,3204.998161,0.0
0.1182,-4176.0551,4.3600000000000006e-21,1.69e-20,-3496.387,-338038.5562,5.5200000000000005e-22,-9805.035,6.790000000000001e-21,-6.0700000000000005e-21,1.19e-19,-8.2022,-6.79e-20,5.77e-20,-115395.5463,1.89e-20,-3947.7734,-3.5e-21,1.65e-21,-0.25006,0.25006,-13641.323,-6088.428,1.01e-20,-4100.5435,7.6e-21,144.9233,0.10572,2.78e-20,5.88e-20,0.27777,1.04e-20,5.21e-20,-1.27e-19,125.7239,27.1917,-4868.5506,4.6e-20,-1.6221,-8.82e-21,2.29e-19,0.10524,1.36e-19,-85130.2739,0.22756,-0.10284,-0.22756,0.063204,4.37e-20,1.69e-19,-7.07e-20,1.5e-19,2.42e-19,84.1618,0.049722,2.55e-20,0.095644,1.89e-21,0.14,119.4116,-7.25e-19,74.1781,-264033.0296,-170965.622,3.06e-23,6.63e-22,-0.15511,-7.01e-20,4.540000000000001e-21,1.1100000000000001e-21,0.26835,5.51e-05,-0.79539,-1.1273,1.1316,1168855.167,0.84971,-1.0663,-0.10483,0.18241,1.1855,-0.51293,6.2131,0.54464,0.76872,2.2459,-0.00039895,-0.827,0.44901,-0.60563,-0.0011835,0.55747,0.68753,0.008012278,14.352,19.3001,50.6101,163.4143,1978.8159,149.2587,2950.2333,26.3929,741.9801,346.9384,214.2637,138.8605,7795.5559,462.9238,69.6833,3892.2934,1482.7252,95.6314,959.7807,2393.21846,1010.326852,577.911635,3282.069835,0.0
0.23361,-2912.9843,-1.2e-19,1.89e-18,-2476.3391,-219006.2209,1.6400000000000002e-21,-4315.2148,-1.22e-20,-8.49e-20,2.38e-19,-0.48881,1.32e-19,4.78e-19,-109269.8559,-3.06e-19,-2735.4926,1.86e-20,-3.82e-20,-0.36347,0.36347,-5697.6118,-4959.9618,3.63e-19,-3261.2116,-2.14e-18,320.3411,0.18401,-2.18e-20,-1.81e-20,0.50506,3.65e-22,8.47e-19,4.63e-20,77.0042,136.1821,-3772.1506,6.93e-20,0.043914,5.1900000000000005e-21,6.19e-19,0.31146,7.81e-20,-73323.5846,0.75236,-0.21965,-0.75236,0.10757,9.72e-20,-6.28e-20,-9.85e-20,2.81e-20,-2.09e-18,5.2948,0.096187,6.2e-20,0.19804,-6.16e-21,0.31821,331.5007,-6.3e-19,174.3898,-203755.6304,-174627.1573,1.04e-21,8.670000000000001e-21,-0.34613,1.64e-19,-9.87e-21,1.61e-20,0.29336,-0.00022355,-0.80434,-0.36393,1.1266,1458149.106,-1.3215,-2.086,1.5747,0.15057,1.138,-1.5615,7.7738,1.2449,0.92747,-0.71858,-0.00022659,0.31678,0.35745,0.05084,-0.0014217,0.57261,0.62505,0.007958788,20.187,16.7851,42.3176,175.9089,2101.2804,151.3168,3192.7862,28.7535,797.4728,373.7851,230.2256,140.9196,8426.6738,496.6059,74.7662,4217.4895,1595.1619,101.5797,1021.2629,2748.142262,1146.641275,627.7425081,3197.097313,1.0
0.21991,-2961.6452,-8.73e-21,1.89e-19,-1914.0798,-199300.7265,5.9500000000000004e-21,-6057.3991,7.52e-22,-1.33e-19,-2.62e-20,0.065705,-9.43e-20,-3.15e-19,-98301.4057,-5.2e-19,-2595.546,1.91e-20,1.22e-20,-0.32691,0.32691,-4496.6017,-4476.6323,1.1e-19,-3022.1296,2.27e-19,342.7609,0.12192,4.86e-20,-1.45e-19,0.42889,2.58e-20,6.58e-19,-4.55e-20,144.9926,167.0153,-3282.6901,-3.04e-20,-0.033022,-2.92e-21,8.42e-21,0.2323,-3.91e-21,-64599.7398,0.68732,-0.21172,-0.68732,0.1122,0.0,-8.98e-19,4.4e-19,-4.69e-20,2e-18,2.7158,0.11805,0.0,0.18438,2.04e-21,0.32541,481.228,6.16e-19,324.2167,-181827.4842,-161203.3741,1.1100000000000001e-21,-4.980000000000001e-21,-0.30626,1.17e-19,1.56e-20,5.1800000000000006e-21,0.2274,0.00071689,-0.12691,-0.22062,1.2073,1444946.518,-1.0302,-2.4959,1.1601,0.13039,1.1432,-1.8626,7.245,1.5474,0.61874,-1.2659,-7.89e-06,0.30125,0.25939,-0.28466,-0.002887,0.49345,0.64486,0.007139917,18.313,17.5152,44.1597,183.5989,2194.6526,151.9233,3331.6193,30.0102,832.4386,390.1454,240.2893,141.5261,8792.7497,518.1914,78.0303,4399.486,1664.9953,106.0321,1066.3624,2700.74493,1157.528062,598.6195899,3162.115769,1.0
0.24139,-2880.0432,1.31e-19,-3.51e-18,-2275.8061,-199684.2512,-4.040000000000001e-21,-5096.2911,-9.690000000000001e-21,-1.94e-19,4.2e-20,-0.96137,7.54e-21,-8.11e-19,-92557.2286,-5.42e-19,-2651.1842,4.08e-20,-4.52e-20,-0.34073,0.34073,-4548.1999,-4963.2078,-3.76e-19,-3064.6182,-3.24e-20,389.6803,0.19154,8.73e-20,-4.27e-19,0.49236,-2.85e-20,4.89e-20,-1.19e-19,95.0984,111.5089,-3705.3362,-1.93e-20,-0.0099679,-1.69e-20,-3.87e-19,0.27612,9.38e-20,-61237.1013,0.70724,-0.23413,-0.70724,0.11996,2.14e-19,-1.63e-19,-7.45e-20,5.44e-19,-5.55e-19,7.4912,0.11795,4.15e-19,0.23369,1.08e-20,0.33236,472.01,-3.24e-19,220.0136,-184790.3788,-156304.3219,-1.1e-21,1.02e-22,-0.29667,-3.04e-19,5.07e-20,2.79e-20,0.33178,0.00014905,-0.31099,-0.28323,1.1861,1469826.372,-1.1639,-2.1457,1.5471,0.14365,1.1282,-1.53,7.0879,1.1733,0.83235,-1.2335,0.00024248,0.46241,0.30275,0.0073487,-0.0049232,0.57142,0.62556,0.007416226,20.751,17.3419,43.7152,181.7926,2170.7042,151.8119,3297.6486,29.7262,823.6844,386.2011,237.9686,141.4147,8703.2872,513.3057,77.272,4355.0328,1647.6187,105.1149,1054.1847,2733.924966,1189.871805,636.9468648,3191.383485,1.0
0.29595,-2769.9222,-4.3600000000000006e-21,5.4e-20,-1654.5751,-243237.3344,1.15e-20,-6950.1773,1.12e-20,-7.28e-20,-2.24e-19,0.034175,3.02e-20,2.03e-19,-109992.677,6.67e-19,-2100.8163,2.65e-20,1.07e-20,-0.82581,0.83115,-5842.4494,-4988.9562,2.52e-19,-3075.0491,5.92e-19,995.2338,0.1255,2.36e-19,-7.06e-19,0.99548,-6.5800000000000004e-21,2.5e-18,-5.89e-20,296.2436,413.2109,-3681.0415,-5.17e-20,0.018242,1.77e-22,2.19e-19,0.07639,-1.25e-18,-74338.5711,0.82963,-0.30152,-0.8263,0.25199,-4.86e-20,-3.08e-19,2.4e-20,1.35e-18,9.11e-19,2.9557,0.14015,2.33e-19,0.32258,-3.65e-21,0.48597,568.4936,-5.21e-19,410.4648,-234329.1342,-164991.9493,-2.7500000000000003e-21,-9.18e-22,-0.56939,-1.29e-19,8.1e-21,4.12e-20,0.27,5.83e-05,-1.3407,-0.15206,1.2616,1485874.008,-1.2583,-2.2404,1.8819,0.19343,1.1787,-1.8722,5.797,1.0596,-0.79002,2.0394,0.00025174,-0.41261,0.21162,-0.069323,0.0020222,0.69035,0.75039,0.005115085,4.296,19.9431,50.294,209.2583,2504.7244,153.813,3793.2839,34.2011,948.6131,444.6897,273.5553,143.4158,10010.1919,590.7858,88.9224,5003.7473,1897.1304,120.7675,1215.0577,3147.93721,1178.284597,771.9866753,3798.285406,1.0
0.24857,-2692.5242,1.49e-19,2.97e-19,-1810.403,-248089.8975,7.94e-21,-7780.8212,3.23e-21,2.91e-19,-2.52e-19,-0.041092,1.01e-18,9.01e-20,-108226.6221,-4.09e-19,-2200.0783,-4.8700000000000005e-21,-2.0300000000000002e-21,-0.61389,0.70504,-5636.9792,-4646.7916,-3.83e-19,-2928.8011,2.27e-19,841.0018,0.081717,-3.12e-19,-1.86e-18,0.89844,4.02e-21,9.28e-18,7.15e-20,366.1035,392.3318,-3583.1309,5.2600000000000004e-21,-4.83e-05,2.36e-22,-2.07e-18,0.062698,3.38e-18,-73720.231,0.8562,-0.26019,-0.83781,0.21601,2.53e-19,-1.11e-18,-3.63e-19,2.6e-18,4.4e-19,2.7635,0.12368,-7e-19,0.29194,-1.13e-21,0.41668,481.5659,2.69e-18,348.8235,-234719.3531,-162475.496,-7.83e-21,-1.46e-20,-0.39867,2.16e-19,-1.57e-20,2.47e-20,0.23995,0.00011518,-1.0586,-0.11008,1.2292,1754801.96,-1.2255,-2.2498,1.6902,0.18829,1.2076,-1.7772,5.6208,0.56118,-0.81907,2.8571,5.53e-05,-0.58467,0.21137,-0.2645,0.0015537,0.5317,0.77913,0.005080741,4.224,20.1404,50.7601,211.2279,2525.4024,154.0035,3828.9344,34.5377,957.0933,448.7711,276.5331,143.6063,10104.5127,596.3809,89.7798,5052.0372,1914.2661,122.0009,1225.1332,3111.909019,1211.515689,745.9673831,3791.854115,1.0
0.30891,-2513.9503,-2.62e-20,8.64e-19,-1678.6605,-248224.9658,5.78e-21,-6772.7283,-1.53e-20,-3.88e-19,5.18e-19,-0.0058167,7.54e-20,-4.51e-19,-106627.7874,-5.03e-19,-2044.2657,5.91e-20,4.67e-20,-0.60096,0.63499,-5783.2257,-4347.2716,-1.05e-18,-2756.9592,1.3e-19,651.6305,0.11155,-1.25e-19,-1.12e-18,0.82831,3.43e-20,5.81e-18,1.33e-19,216.798,253.8967,-3246.7693,-5.2600000000000004e-21,0.0091255,-8.73e-21,-1.03e-18,0.086503,1.69e-18,-73966.0388,0.73074,-0.28378,-0.76621,0.18343,-3.89e-20,1.16e-18,2.83e-19,9e-19,1.4e-18,2.9776,0.10573,-8.75e-20,0.25387,1.17e-20,0.36231,380.339,7.82e-19,268.9285,-237674.5803,-162312.3287,9.79e-22,9.790000000000001e-21,-0.36314,1.87e-19,-1.52e-20,-3.89e-20,0.22648,-0.00055638,-1.2041,0.064349,1.2179,1750257.045,-1.0255,-1.7698,1.8742,0.18273,1.1879,-1.5355,5.2898,0.77277,-0.67925,2.6081,-0.00036565,-0.29645,0.27371,-0.16128,-0.0021976,0.6443,0.75777,0.006847305,3.318,22.0858,52.6773,211.0126,2507.1481,153.7918,3777.7923,34.6409,945.7886,446.1641,277.5426,143.3945,9966.1039,599.639,89.7879,4968.6459,1891.5327,123.2964,1201.9789,3126.320906,1247.171377,742.6520932,3794.30415,1.0
